Unnamed: 0,date,from,value,comment
6821,2024-11-12 16:38:34,EQBqFrbjc6avvSnUM1tMTIZsQnuCkfPCSorHQgWT5XSQ_oKl,4.21,4.21 TON Ref#GAYDSMRZHA======
6817,2024-11-12 16:38:37,EQBOtMI257RA5w0qphnA9ugLPnZGvpKsoB-W0yBNduMG7Suh,3.6,3.6 TON Ref#GAYDSMRYGA======
6809,2024-11-12 16:38:37,EQDp4_YXfMl6VMVD9OaarqoFx2bIaJ4PbZgb-_sY4ZL_ME_9,3.36,3.36 TON Ref#GAYDSMZRGQ======
6801,2024-11-12 16:38:48,EQDDPrYyhpum3Uk1LAIPAPbTndiT2Nk6uDLnqLIwwG7cRPcD,2.8,2.8 TON Ref#GAYDSMZSHE======
6799,2024-11-12 16:38:48,EQA14xqUHwpHW1qfTUV6Tsn2kOZZo63SmLlIttnSiIUcwXpo,2.85,2.85 TON Ref#GAYDSMZVGA======
6805,2024-11-12 16:38:51,EQBXZfYrt07pbpuzYvNtL2co9lj4-Vo0yRuLBapY_2Loiu7p,2.79,2.79 TON Ref#GAYDSMZVG4======
6798,2024-11-12 16:38:51,EQCM4rIBNDfAfSuZBJRR9oekWY3wdsgCHrfPVfLbW5kC9X6L,3.23,3.23 TON Ref#GAYDSMZVHE======
6797,2024-11-12 16:38:52,EQDi3yxg2kpCnx18_bAnwnxJIeFwzvr5tnuEZ6uQiejg4tQH,4.25,4.25 TON Ref#GAYDSMZVGM======
6796,2024-11-12 16:38:54,EQA29SagGYzcB2MHIeHc3xnbQeDlK_qqnH7-5FIJexqSRYME,5.0,5 TON Ref#GAYDSMZVGI======
6792,2024-11-12 16:38:58,EQAx3BINmsmCNksrUbcLqDEjQnRKSi0B_Sd8L_NAJO-2y3ix,4.0,4 TON Ref#GAYDSMZUGI======
6788,2024-11-12 16:39:04,EQCtQoq1vWICSmvx7w61i6EmTbAvy6vbLR6M8qnD8MAOCW0-,2.47,2.47 TON Ref#GAYDSMZYHE======
6794,2024-11-12 16:39:05,EQBGq3vAnM6aFfCv4pG3F_vZ5daP9HXkrffLW2ND_A-bvp40,2.51,2.51 TON Ref#GAYDSMZZGI======
6785,2024-11-12 16:39:09,EQDMuhwPBWbLxBKNjRq_bFDf2T0GioltHWp4iz-_9liW3war,2.74,2.74 TON Ref#GAYDSNBQGU======
6782,2024-11-12 16:39:18,EQDz0HCtrW3Z98wpYv6gdNYCw7CJ8G6JYQYzRy2ynR_0Ka2s,2.78,2.78 TON Ref#GAYDSNBUGQ======
6786,2024-11-12 16:39:18,EQB8vDUnMpzx_RTYYn2hIwuM5SmfeZai8bmF9TEJLWCjLCeo,3.24,3.24 TON Ref#GAYDSNBRGE======
6778,2024-11-12 16:39:24,EQCwepVuNuhOKUe8RXDyshbRHkQeyz4quRDmpil_qQ5kVaks,3.12,3.12 TON Ref#GAYDSNBQGE======
6777,2024-11-12 16:39:24,EQCM9bBtwsA4HefR7TuVsFzS5XEhJ6tgTYtI-fcbBEvnBQiN,4.76,4.76 TON Ref#GAYDSMZSGY======
6776,2024-11-12 16:39:31,EQDannpEqfPbqMJkC68fjhffPUxr_U-mncKYbKBd8LJDcEm2,3.21,3.21 TON Ref#GAYDSNBXHA======
6772,2024-11-12 16:39:42,EQCsCLVSXV1qdIsAkhSLAOYudE8ah18tUdKoTOZo11wkd8ca,2.57,2.57 TON Ref#GAYDSNJRGY======
6767,2024-11-12 16:39:50,EQAQGmNVEc0xTfigG4b6n6OEP3sEXEhskzYILW-e2zfSZcno,4.01,4.01 TON Ref#GAYDSNJSGU======
6764,2024-11-12 16:39:50,EQAkenOWVXju24R92Ihs-V-cL-_TO941hHIVQUr79c5c2adc,3.24,3.24 TON Ref#GAYDSNBYGY======
6762,2024-11-12 16:39:51,EQDWjza1JT4t75-ifa8HJmBurv6ECrL33srSaJ3GFmSAxV40,3.0,3 TON Ref#GAYDSNJUGA======
6759,2024-11-12 16:39:54,EQDIKNl2gpMtdRWxc390SFJCvpfX4lfoOa4q7Q_IKODULyKF,2.64,2.64 TON Ref#GAYDSNJTGI======
6760,2024-11-12 16:39:55,EQA7iKkJQvT-vHHrhsZCUDHluRyMkttV5tywNi92k3PA9Edm,2.35,2.35 TON Ref#GAYDSNJUG4======
6761,2024-11-12 16:40:00,EQBMiho5s9HgCeQ8O-Rd35zoHroZ0au36dSoRvwpU7vdb_Gv,5.0,5 TON Ref#GAYDSNJWGQ======
6755,2024-11-12 16:40:05,EQDfB_GUf41Jd8mzcItDxMSdE_Y0LcQm3rIjcdjfrr4pz3ae,2.61,2.61 TON Ref#GAYDSNJYGA======
6757,2024-11-12 16:40:05,EQCAhj8wYgPNLBx8t7ZmamAum-rubQGQwsmxzei9TgkMT_Uc,5.0,5 TON Ref#GAYDSNJXGU======
6754,2024-11-12 16:40:12,EQBIG5rOeBeXetc1haIfnFVxUeM9JOH1qHEz2opMB5yutGE1,3.33,3.33 TON Ref#GAYDSNJZGU======
6749,2024-11-12 16:40:14,EQC_dii8bWmbkn0X1fPydjrZNh8ucbdMi2WukQif7d6qaetF,4.34,4.34 TON Ref#GAYDSNRQGI======
6748,2024-11-12 16:40:14,EQC3Xps8XOBozNjBHxQ70b5L7lgpbGN7lA7FM4YwBJM_8L0a,3.59,3.59 TON Ref#GAYDSNRQGM======
6744,2024-11-12 16:40:15,EQD3U1p-0yo1rue3-1kjnaGPuu9eZoln7cqrw_Zv6qCtTkYY,2.77,2.77 TON Ref#GAYDSNJWHA======
6752,2024-11-12 16:40:20,EQBJKfgwYmLvRZKXzxDCtNY12KWP-9HYR5_8vpnW70o5GOb_,4.7,4.7 TON Ref#GAYDSNRTGI======
6742,2024-11-12 16:40:24,EQChXrD_fsZkU7j3WbsliHUDZPeN8v2WpbaGkw-9UJUGPSrN,3.02,3.02 TON Ref#GAYDSNJVGM======
6747,2024-11-12 16:40:25,EQBPHBbbfqv_My9V-PCYOKMhhoj8bbt-NEqacJesV7gpkNT1,4.52,4.52 TON Ref#GAYDSNRVHA======
6741,2024-11-12 16:40:27,EQDlGvGyrCLva0yLagoqqS-qxTo4i4Ot2ZOjrAWUkwgi0MOK,2.59,2.59 TON Ref#GAYDSNRQGA======
6739,2024-11-12 16:40:34,EQB5oiiQRtbiwrRSueRJrXg3ICjFIzhfetTLgF2frux9biaz,3.0,3 TON Ref#GAYDSNRWGQ======
6738,2024-11-12 16:40:37,EQCHEhAEPJBTPZ4eb9ylTPWMvLFdatcFi8uOq6Tc7tFXGfwW,2.8,2.8 TON Ref#GAYDSNRVGU======
6731,2024-11-12 16:40:43,EQAcvmGC2oMxUDF3XN6x7kl0XaQnmLKaQ0V8yefjXKBuJFcD,0.92,0.92 TON Ref#GAYDSNRXHA======
6733,2024-11-12 16:40:44,EQCfISjgWoIwbHE0dqT14h57fMezHKgbSrMrmwBRFtjuuSpg,2.77,2.77 TON Ref#GAYDSNRZGE======
6717,2024-11-12 16:41:16,EQC7ZKSzBBLlu2NlMavqltWyLeJsQLqNe4r6QlUWa-AR1Yqb,3.38,3.38 TON Ref#GAYDSOBQGQ======
6714,2024-11-12 16:41:22,EQCHQ8dCi2JUAGYMnSm8hz-GGWMnIw2Pt3gEZTqzLbeRvWha,2.8,2.8 TON Ref#GAYDSOBSGY======
6712,2024-11-12 16:41:23,EQDeJxJUWEW_9KU1-fLMmb2-Nj54BJNba6XSu0b3dqO5PGkG,2.65,2.65 TON Ref#GAYDSOBTGE======
6713,2024-11-12 16:41:32,EQBflFMpppaDxRrXl4t-ug2_7b_EmqgDZ-8RhM-kws_DTvfU,4.26,4.26 TON Ref#GAYDSOBUGM======
6709,2024-11-12 16:41:35,EQBFqW5nROwlfQdlK-xfv4WxMn6g_hwfVvVoeBREu77ztbiw,3.47,3.47 TON Ref#GAYDSOBYGM======
6707,2024-11-12 16:41:37,EQAcKEJa1-Rh6Armkn6avrQdsGW_OCWIJc9QNjZoolNwJOyA,2.5,2.5 TON Ref#GAYDSOBVGM======
6706,2024-11-12 16:41:41,EQCJU42mx80E-Eu9lQmWYvQwOYjk2rQsEOuauMmvls0xSlHb,3.88,3.88 TON Ref#GAYDSOBSGI======
6698,2024-11-12 16:41:45,EQCiqfz1chBW5p89PQoJhd4pp1WicGoLaqgMDSRyXx6tqJfA,4.62,4.62 TON Ref#GAYDSOJQGU======
6697,2024-11-12 16:41:50,EQA8ZSWpgtGNjKqMU7LnNGxJT3Jt7gQgHwNzpwaqxJZ2gIvg,3.96,3.96 TON Ref#GAYDSOBYGA======
6690,2024-11-12 16:42:05,EQCrP9NSDWQnlsyDPTbGiGs-AvFCu-eclTgEZhh3RFk9w2F1,1.21,1.21 TON Ref#GAYDSOJVGE======
6688,2024-11-12 16:42:07,EQAtv3LKb54vgMYo9zwFRIg4_Aasg-SDmI5kbV1iCri_E0E-,3.81,3.81 TON Ref#GAYDSOJUGQ======
6696,2024-11-12 16:42:09,EQBjGvesouwJqcXhdsu_onycjbK9lyYtK7GPaQPkZPujvxu8,2.96,2.96 TON Ref#GAYDSOJYG4======
6684,2024-11-12 16:42:17,EQDVllDoGDf0zGL5FstIzOFAtx2U0fZMdw_CUdtq6aMZHw2D,4.69,4.69 TON Ref#GAYDSOJYHE======
6681,2024-11-12 16:42:21,EQCFDMlm4Wb-6I_UztDA3lGIVekPFtWrot3Ny0YpG2cGFPIL,1.79,1.79 TON Ref#GAYTAMBSHA======
6680,2024-11-12 16:42:21,EQC5ETgxzCNAVutnfcFi6AVMZBjWqSZDBrVvBFab8OaEQHYa,2.66,2.66 TON Ref#GAYDSOJRGM======
6682,2024-11-12 16:42:21,EQDubRRq-YYQEb28kaDu7LevbsWWXyYWa-aMe66ihv_Rn0uR,3.67,3.67 TON Ref#GAYTAMBSGE======
6675,2024-11-12 16:42:25,EQCfbwbe1FCwEGb-5mjCQYvU25b1vRnl1i4fACEUtB9T8Kl8,1.75,1.75 TON Ref#GAYTAMBTGM======
6673,2024-11-12 16:42:49,EQBRxV3lPu30rh1TNATzyWJ80Cv8gklCymdmT2BZ3_tWJjgd,2.98,2.98 TON Ref#GAYTAMBZHE======
6666,2024-11-12 16:42:49,EQDtxGRdulWMjBOUSGJhsHPvvwGYITsqmnpa1VUu9CUqfzDG,0.18,0.18 TON Ref#GAYTAMBZGQ======
6660,2024-11-12 16:43:08,EQD49dXgUZy1q19szEDH0fBMYiifrWwXpmvY5c-0PRpetsZ1,4.64,4.64 TON Ref#GAYTAMBZGE======
6658,2024-11-12 16:43:10,EQCvWia1Af57GG1eVyPGyZQ1yyeXz8wSUyujNa5batAl_hSC,3.0,3 TON Ref#GAYTAMJVGM======
6661,2024-11-12 16:43:16,EQBIiWLMpWBaKbBjei2b8hHgn7au41Dy_628IBmhQuzgTKwJ,2.12,2.12 TON Ref#GAYTAMJWGY======
6657,2024-11-12 16:43:18,EQCIWM8crrXKKSHBsS6-W1Ubo6BL-hV27H_VVHexrRCgZozu,4.77,4.77 TON Ref#GAYTAMJYGQ======
6656,2024-11-12 16:43:27,EQBBbpicEL2cTN88f42v6yjD0Hb2TS7ZePUBxW0E_O0RuRNB,4.56,4.56 TON Ref#GAYTAMJZGU======
6647,2024-11-12 16:43:37,EQD8TO3zfu5INp88BPWlVXzS8pbqUPo_Nc_NUuu6tknng4Me,0.69,0.69 TON Ref#GAYTAMJVGQ======
6648,2024-11-12 16:43:45,EQBW9KRp_DNV1HpReJYTTHkoWtst0fj5LdoIjbv5LOTu1zsP,3.18,3.18 TON Ref#GAYTAMRUGY======
6643,2024-11-12 16:43:47,EQAw3stXb5IbgUZWzyQsehEorxe4hZIrGhZ0VQ2KgDA31KE9,1.37,1.37 TON Ref#GAYTAMRVGQ======
6642,2024-11-12 16:43:50,EQCRp_FkHIBbG9JhDfnBWw284fEo99Zo9Deem9Pw1gjY-a4-,2.68,2.68 TON Ref#GAYTAMRUGA======
6636,2024-11-12 16:43:57,EQDIIshpQlVll7LV14F1GCh6Pl3_6NnUa8--KlVkrNDDn1wf,2.49,2.49 TON Ref#GAYTAMRXGQ======
6634,2024-11-12 16:44:01,EQAQXQuu_XDXpcJhziiOWtWG4WKqcR4jqlM4GdSg3ki0Lstp,3.42,3.42 TON Ref#GAYTAMRWHE======
6633,2024-11-12 16:44:01,EQAg9UDwACMpckfrp50GPU-gUapTOlk0FkWweq9NZ8ZcyLvn,1.88,1.88 TON Ref#GAYTAMRUG4======
6631,2024-11-12 16:44:02,EQDsLPUXE0ouJcJ3RpcmvCdoLqD-8tEINmXFWQMxeG0fZ3Cr,3.03,3.03 TON Ref#GAYTAMRXGU======
6624,2024-11-12 16:44:12,EQDc2zAn0gFoGYZyVPl56M3dqdtCz6zb_Xm9hsEmz_iAZpsw,4.67,4.67 TON Ref#GAYTAMRZGY======
6627,2024-11-12 16:44:13,EQCjRi4LC0DODUWzh8Xrt6I7VuuGRHf4dkClOqBT8ChNzW6W,3.12,3.12 TON Ref#GAYTAMRXGY======
6626,2024-11-12 16:44:13,EQCBLX5s_PbYy-Tb1e6bGn4M7dT_LsmOd-xoqOm0KbKMLunI,2.8,2.8 TON Ref#GAYTAMRWG4======
6625,2024-11-12 16:44:13,EQCa1e0baURBbR9BWHxvppFsPku4X4Gr9Kg4WnwmICAeSi9M,2.16,2.16 TON Ref#GAYTAMRZGQ======
6623,2024-11-12 16:44:16,EQA8uFCL2uuaBXULQfn4y6iO3xkUzcRhpo3gN2zKELGFiQW3,2.55,2.55 TON Ref#GAYTAMZSGM======
6620,2024-11-12 16:44:19,EQDG3Vv0y9JZ0ATsFzNT_IF9rUl-1bQAG7KwIdwE8jYGXEX6,4.71,4.71 TON Ref#GAYTAMZUGA======
6617,2024-11-12 16:44:25,EQA0svgBMMEAIj5Cy1TjzIrSn0B2H24fMgoRupOzJMmohWfz,2.82,2.82 TON Ref#GAYTAMZUHA======
6619,2024-11-12 16:44:29,EQBUqu-gmkyOzylpUTEF_z4Qkg6sBs6BA96ncrC2BlEQKsKT,2.94,2.94 TON Ref#GAYTAMRZGE======
6608,2024-11-12 16:44:41,EQCPm7FJYl8ToCJZCCWeNpF1_mXR8Ou2quU5EDXVTW8yeu-j,1.55,1.55 TON Ref#GAYTAMZXGY======
6605,2024-11-12 16:44:54,EQBouoAwJ61m9ZB5Xbo7Ekzr4nhlFLxIJkve73V8nZ8hfIZb,3.98,3.98 TON Ref#GAYTAMZZGA======
6598,2024-11-12 16:45:08,EQAelKhVDtB0_1KK8sUP235Jx5JgdgVcKqyHfGmKIZm40Qcy,2.77,2.77 TON Ref#GAYTANBVGI======
6600,2024-11-12 16:45:11,EQB8tiDnogEkscYEMehnsLEGnSi-rXm5yoaRDOIt5tM0RqGl,2.94,2.94 TON Ref#GAYTANBWHE======
6593,2024-11-12 16:45:12,EQCJsQpch2nyq6jvcSld_HWZUKCqCdxoMP6Rcvr4ygEsSRbN,2.54,2.54 TON Ref#GAYTANBWGI======
6589,2024-11-12 16:45:14,EQDANZ2pmHtf2Zn4GQDOTjwGqaE4HKjU9Q-8ptsbQJiBAR1p,3.5,3.5 TON Ref#GAYTANBWGE======
6591,2024-11-12 16:45:14,EQDgC9njmKukte6S9WDNjSXwH1bWYjO8_cD0AOWfh9YMAqBI,5.0,5 TON Ref#GAYTANBYGI======
6587,2024-11-12 16:45:15,EQAonpXJAUhwjD5L5_w4ltO7vaiVldYdVZzjpcThHPjaxaM_,4.36,4.36 TON Ref#GAYTANBXGM======
6595,2024-11-12 16:45:18,EQBaYzWSul1_7Hvzyp7XGQ-O-PVGUR5RhSek1pvUAiH_J4-1,2.48,2.48 TON Ref#GAYTANBYGM======
6583,2024-11-12 16:45:21,EQA992n88pj4JfyC8WkF-bdxyxZZOALXrFKN6itWfhipuuop,4.0,4 TON Ref#GAYTANBZGY======
6578,2024-11-12 16:45:34,EQAzK5yaJZO3tQgqmpm_LR74ddPOo9NEkaleSWgU-xeW5dqk,3.01,3.01 TON Ref#GAYTANJTGQ======
6577,2024-11-12 16:45:43,EQBut0kYDOaPhwQ8CXvuMquJ5dnaTVGD7bNeba50ISv3gHp0,2.77,2.77 TON Ref#GAYTANJUGA======
6573,2024-11-12 16:45:50,EQDPaUVedFBgJAiNkW-FStRVDNRphZfHiYYOjukFO72NtX5r,3.6,3.6 TON Ref#GAYTANJWHA======
6566,2024-11-12 16:46:01,EQAD2RTPi0dqC534UdE6tL2SBeOro224k6_RClQ7rtqJHQoY,2.8,2.8 TON Ref#GAYTANRQGA======
6565,2024-11-12 16:46:01,EQD8V9JNAYJv6Q6R5Y0_t3Xf2WxCrk1vmwS9NdU4rod4UQma,2.86,2.86 TON Ref#GAYTANRQG4======
6568,2024-11-12 16:46:05,EQB7WLGzMtYg1ASQnVdo5lOIT4gWmcco9Dirss60t_ZMI1Rq,2.16,2.16 TON Ref#GAYTANJZGM======
6563,2024-11-12 16:46:05,EQC1Jb9XFYCXi6PpN_Ehmni27ZxSxaNZLcaNaXPMGx57--4A,2.64,2.64 TON Ref#GAYTANJZG4======
6558,2024-11-12 16:46:21,EQA7dLJ5U_3z9xtJSitcfqb4C0aopGBmmg8zD0VrExspTxPQ,3.02,3.02 TON Ref#GAYTANRSGY======
6559,2024-11-12 16:46:21,EQDTStkxpTNHs__S7b9u3UL3drtN5DqCdT2hGbeO8pbHnr0_,3.45,3.45 TON Ref#GAYTANRVGI======
6556,2024-11-12 16:46:23,EQAMR72Ks0QoT2uT-2i_-dLmFCaTM-CkFzCxuA8raBZRaKcA,1.81,1.81 TON Ref#GAYTANJZHA======
6560,2024-11-12 16:46:26,EQBZi3doZhsbc2aXYq3Xryul-HX6CrsLFHBQN3N3mBLYfBEI,3.03,3.03 TON Ref#GAYTANRWGM======
6555,2024-11-12 16:46:27,EQAenYakWzJ3EH5Mxb-fkrY_QNjGQbFdD2EsbpLUzlpyHY3W,5.0,5 TON Ref#GAYTANRVGE======
6552,2024-11-12 16:46:31,EQCze6ezarRlU1mIZ83gqTdxr6G_hbWMJBN0cZM6XLKsUh83,1.25,1.25 TON Ref#GAYTANRXGY======
6554,2024-11-12 16:46:36,EQBICWrAcazlnVo1PfIP8hoxBXcSpwcH6Y5kk1XvaR-i3cmh,1.8,1.8 TON Ref#GAYTANRZGY======
6548,2024-11-12 16:46:37,EQAnloQfteECv-OC27v9iCca9u2-8D6i0qliO7wwBIGjof9Q,2.83,2.83 TON Ref#GAYTANRZGU======
6547,2024-11-12 16:46:38,EQCLd6dB4X41YyaAFGcw22t6v3qiyZUxR-eKVy3zORk-SZ_V,3.09,3.09 TON Ref#GAYTANRZGM======
6546,2024-11-12 16:46:40,EQAHYiulMMzyLTFH4X3zzayFiieXPEsjhK4oHHVUQqik2MmJ,2.67,2.67 TON Ref#GAYTANZQGI======
6537,2024-11-12 16:46:52,EQAtnJe-h5tkmhbLvTV9_C5egj0vnBpz9KJN2S3ez6FL8fxw,2.16,2.16 TON Ref#GAYTANZRGQ======
6545,2024-11-12 16:46:52,EQBwb4y7uGBScbpllmnq217_dsxdBV6bka3oYBGramN1SLmJ,3.88,3.88 TON Ref#GAYTANZRGM======
6541,2024-11-12 16:46:52,EQC4fD02p_2UX9iyfAJre_gwsYzksGsTmgke5KdjilqDoQGZ,4.25,4.25 TON Ref#GAYTANZQGA======
6543,2024-11-12 16:46:58,EQBcc-Ky1KyDz3Ymb-J60mgYCT4Iq2aXKiuAkTMJwP6N_7j6,4.09,4.09 TON Ref#GAYTANZTGQ======
6535,2024-11-12 16:46:58,EQA6iTvhGHc6V5RMMlT7qaMwXTSk_TIaCcWEtyUNFMDEHAto,2.17,2.17 TON Ref#GAYTANZSGA======
6528,2024-11-12 16:47:11,EQC_wXUHGx3WVxVDK61typbTlKicTtvHi5DW8Wx72XWRV8-y,3.59,3.59 TON Ref#GAYTANRYG4======
6524,2024-11-12 16:47:15,EQAtSMTp5Ifn6gzrzS3irmBVI6pJB1zJQ7j2Npn9ohZZSdxZ,2.52,2.52 TON Ref#GAYTANZWGE======
6518,2024-11-12 16:47:25,EQCzWq7Iqv-XiYATAbCjE0Gzp-yZTZ4Cc1EBH1SAhOkAtzG8,2.73,2.73 TON Ref#GAYTAOBSHA======
6515,2024-11-12 16:47:38,EQBEgi2XaA2EtkRs0yK1i2jHvDHVHBWhfP4j0x9U4Ljbvl05,2.8,2.8 TON Ref#GAYTAOBSGU======
6509,2024-11-12 16:47:50,EQBVp1e9H386IqwlndbCuUEEakV4H8XMiGmL9uWjJUNdidxI,4.72,4.72 TON Ref#GAYTAOBVGA======
6508,2024-11-12 16:47:50,EQB5lFIt9cxwWzNlKUzDEq4osQbbGq0BjGfC9vX3dlaoWD5e,3.58,3.58 TON Ref#GAYTAOBVG4======
6502,2024-11-12 16:47:54,EQA3eDbJ72GK5wjz7U9bnIt9xJGavJ9l2QaX4uKx_InUQRUK,2.04,2.04 TON Ref#GAYTAOBXHA======
6501,2024-11-12 16:47:54,EQALNaWlmqeWsaB686ntUUhpxnZ_xx8sXGUHqgkp-1rgMuD4,2.26,2.26 TON Ref#GAYTANZTGE======
6500,2024-11-12 16:47:54,EQDks0ojxOc7QPwhRwbxMg8IlXXoe2J3T0w-UY2sTkfnWoyW,3.13,3.13 TON Ref#GAYTAOBZHE======
6499,2024-11-12 16:47:58,EQAgcRXvcvjIAO54ZI_l3wPUCMkHj0Io_uMDAPzxFX339d5b,2.42,2.42 TON Ref#GAYTAOBYGY======
6495,2024-11-12 16:48:05,EQDdALT4tFPByMz0QIZe_j0dgirFjAfBAqRu9D3PZyO44U8Z,2.89,2.89 TON Ref#GAYTAOJQHA======
6490,2024-11-12 16:48:07,EQCKfaeDhVWtPzBdaC-43s3lG-W3XXG-ho9bjBYW5SqaqBCH,2.53,2.53 TON Ref#GAYTAOJQHE======
6492,2024-11-12 16:48:07,EQC_LPxLGjQHVQpxTD8JHTCmArZYmGwLNvJekzXxGEAt58_3,2.0,2 TON Ref#GAYTAOBXGU======
6486,2024-11-12 16:48:14,EQA6WzNY1TLUhqZhtbAAybtnR5s8BOqc9f-3IsThY1A2P1WY,5.0,5 TON Ref#GAYTAOJSGI======
6488,2024-11-12 16:48:19,EQBLTQC3nyiHZJ-AKxcmcxoSxEyIkhq6kFT3Dxmv4gnhWnAG,1.63,1.63 TON Ref#GAYTAOJUHA======
6483,2024-11-12 16:48:28,EQBV1FG06HIm3HO62GtksCxTlLptJ8RebAo1A7GY-PNAhXdN,5.0,5 TON Ref#GAYTAOJXGI======
6479,2024-11-12 16:48:31,EQC0AnddSGhvWhB0P91pbQEYG35SxpHCNxTWGz2Poo49fNbO,4.16,4.16 TON Ref#GAYTAOJZGI======
6474,2024-11-12 16:48:42,EQDxN9dqPGjt_M1Trl5A00oj-AgUbSua1Xc4zBx8HUMb7Igj,3.12,3.12 TON Ref#GAYTAOJXGU======
6472,2024-11-12 16:48:52,EQD2lc-CXkMP9RG06mtUKUts-VjBUHnIkYl1x0dNJnQ27Sca,2.42,2.42 TON Ref#GAYTCMBSG4======
6471,2024-11-12 16:48:52,EQD1PDfIKuUJdHD7WocmFo54rBpWoGkvYyG6SKQn6oXhpKER,2.41,2.41 TON Ref#GAYTANZXHE======
6461,2024-11-12 16:49:12,EQDiH_ymCzCj3UgJvynFUgNr5r8prqnRR7NvNin4ktrWK2Ov,2.22,2.22 TON Ref#GAYTCMBXGY======
6451,2024-11-12 16:49:48,EQCAIjGP8t5tOu5WbZlToy6h8RruQYSVFxkPGiEnsnzIQIMH,3.59,3.59 TON Ref#GAYTCMJXHA======
6443,2024-11-12 16:49:57,EQA-dFQXryxrGYX7rIbFFYhOrDGO3aa-hy2Jdg52zl1Pc_PX,3.66,3.66 TON Ref#GAYTCMJWGY======
6440,2024-11-12 16:50:01,EQAwizoblGfZ1lpFoia7fsd-nMZEMgoWXCjtUKvAsAgSIbCx,2.59,2.59 TON Ref#GAYTCMRQHE======
6437,2024-11-12 16:50:13,EQBhJ7qYIbkR9YiyWxoSiEAq54vOQq4YggK63LFGqLf98LH8,2.84,2.84 TON Ref#GAYTCMRTGQ======
6432,2024-11-12 16:50:18,EQC_u-1sFfA_G_jV3LZIgclrJPBBllLkDNbysx4uG7y8X0ht,1.55,1.55 TON Ref#GAYTCMRVGQ======
6429,2024-11-12 16:50:20,EQA8dNqBRRKTz0M_Ahs64SpWtMOc5LTu_Q3e26kZs6Bnpzpk,5.0,5 TON Ref#GAYTCMRRG4======
6428,2024-11-12 16:50:28,EQBRN8woH1iH5-8iDVqGUA0s7KevE7pGjqDCMq3jPlzZXTjY,3.07,3.07 TON Ref#GAYTCMRWGU======
6422,2024-11-12 16:50:35,EQD5rPJpcNbNfwd4cVd70ls9ROh8Cmzdk2GMmVrRkW6UE1rU,3.41,3.41 TON Ref#GAYTCMRUGU======
6426,2024-11-12 16:50:36,EQBsmKWBZQv94Lojs6RLbXL1U_EPiU5GWTRDbPnA-MQYTrpk,2.61,2.61 TON Ref#GAYTCMRYHE======
6424,2024-11-12 16:50:39,EQBLPKUCkx7yOkLk4jJjYjr8gJiXEP4eIWRDZDlVpTTWvU57,4.71,4.71 TON Ref#GAYTCMRYG4======
6421,2024-11-12 16:50:45,EQC5qQmsQ6PVBORfHgp5-JAzxRtQJ6lFX_EzNAzRK6ChrvH5,5.0,5 TON Ref#GAYTCMRZGE======
6420,2024-11-12 16:50:48,EQCLqr6xGITOY5F7gYBR3A2NozGOwUXrrwGfe4OHQ1S-rbDp,3.01,3.01 TON Ref#GAYTCMZQGM======
6411,2024-11-12 16:51:08,EQAalerRlJcU3MyLJ630VUmbqSUBUCIUitb2hy9TVke9PHc_,5.0,5 TON Ref#GAYTCMZVGA======
6405,2024-11-12 16:51:20,EQCnGUGhu04xaHngj57epMAUDnY3YKDYGjvlcEUKN4FbYG1J,3.35,3.35 TON Ref#GAYTCMZWGE======
6404,2024-11-12 16:51:20,EQC3yGV6fnDJeFzihqeixR0zfBVsPrAMbq-dL7rRTNVS-sNk,5.0,5 TON Ref#GAYTCMZZGY======
6401,2024-11-12 16:51:22,EQAq44ScymHJXhcfEWG5mASv46WDcWmDtID9CThDTowltZEP,2.8,2.8 TON Ref#GAYTCMZZGI======
6403,2024-11-12 16:51:22,EQDSoJ-ERYYj9wjuJnhvSsOOXPVS5fH08WjwuinFJ97ZHfcE,3.95,3.95 TON Ref#GAYTCNBQGA======
6400,2024-11-12 16:51:28,EQCCZhmUf3tVxsCcm3j-syd_8H25GZuCUrJTnW9cOrB5EgBg,3.32,3.32 TON Ref#GAYTCMZZGM======
6407,2024-11-12 16:51:28,EQBVVO9hBms4SqkrIVv68toZ5nYJXmJ-fzCGUUH8VQC-I8iJ,3.22,3.22 TON Ref#GAYTCMZXGM======
6409,2024-11-12 16:51:28,EQB0okq_k-JksF9Nq2zet6OxQ1ZN32gs2kKUlVaiwIhs77zO,2.79,2.79 TON Ref#GAYTCMZXHA======
6392,2024-11-12 16:51:40,EQDBhlNOlmpj3TsR-KOfoO_kSAgbZrtD023fROh72vBuY2t5,3.0,3 TON Ref#GAYTCNBTGM======
6391,2024-11-12 16:51:41,EQAXalo6T-QoAT4o9xouc-vkjxyS3ahIwjArjKIFNzw2yJHK,3.1,3.1 TON Ref#GAYTCNBTGQ======
6389,2024-11-12 16:51:57,EQBNYy1lVCYOvmXAXoGzar1das1hT0ovKvRV6GLjyv0d67hq,2.68,2.68 TON Ref#GAYTCNBXG4======
6384,2024-11-12 16:52:13,EQB8y3mPEWV60b6T11lk-X3E1iivutqdVIbAdP7xXeQrfZxV,2.58,2.58 TON Ref#GAYTCNJTGE======
6381,2024-11-12 16:52:17,EQBIoyyt01iERl0-SHi3LFTMlBiuJuh2Z9l50ox5TaGpGzdZ,1.62,1.62 TON Ref#GAYTCNJSGQ======
