Unnamed: 0,date,from,value,comment
2376,2024-11-12 22:32:25,EQDWFURMmCRiQgRm3XgrMoU0fhLDo6OUJfp6ayiJmXPIC4sm,1.0,1 TON Ref#GAZDMNJRGE======
2377,2024-11-12 22:32:23,EQBZJRxZXYT6xUPKQpO1pcimTrdTICUhn2Koal6Q87uSU0jD,1.0,1 TON Ref#GAZDMNJRGQ======
2378,2024-11-12 22:32:14,EQAsWks_V9xlhiIJFCkRMJ6k5TRgUyozdxf6VmB5rQj0tzJo,1.0,1 TON Ref#GAZDMNJRGA======
2379,2024-11-12 22:32:12,EQBb9G8fk2CPabUTO7N8UKYAb9Qdc0u5eUUNwAf_oI3hBOO2,1.0,1 TON Ref#GAZDMNJQHE======
2380,2024-11-12 22:32:00,EQCUi7QsLRzPSoJCKTJIGB6uUazaGYaeuAbTfGow1sRM1vjI,2.15,2.15 TON Ref#GAZDMNJQGY======
2381,2024-11-12 22:31:55,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,1.0,1 TON Ref#GAZDMNJQGU======
2382,2024-11-12 22:31:49,EQArrbCVFAvIUJdl2ZSX90gy1awJ1IOUfPxSl_SxwQBlsOCI,1.0,1 TON Ref#GAZDMNJQGQ======
2383,2024-11-12 22:31:43,EQAsWvJCWx3EpOTTxUJzf81N0PYkETgTfbSYqG940ebkRXiB,1.0,1 TON Ref#GAZDMNBZHE======
2384,2024-11-12 22:31:43,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMNJQGM======
2385,2024-11-12 22:31:40,EQDMGwjQYKC8yB2vrWaNHc3PbW7tyU_pyOE71cjIMXPkalHP,1.0,1 TON Ref#GAZDMNBZHA======
2386,2024-11-12 22:31:46,EQByYg-m9caoVcIxzd4Wi7AfSM6TtyhLCE_U4-SoS6ViPXeF,1.0,1 TON Ref#GAZDMNBZG4======
2387,2024-11-12 22:31:33,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,5.0,5 TON Ref#GAZDMNBZGI======
2388,2024-11-12 22:31:31,EQAmGo8Fuvcid_AXa1y_EoZctltYYnReKusgRpmugZ2pSI3A,1.0,1 TON Ref#GAZDMNBZGE======
2389,2024-11-12 22:31:38,EQBZJRxZXYT6xUPKQpO1pcimTrdTICUhn2Koal6Q87uSU0jD,1.0,1 TON Ref#GAZDMNBZGY======
2390,2024-11-12 22:31:21,EQCtVRnsZKkkgN70EMbOw47DGhY2vV_45erKWsv2E2WurR6Y,1.0,1 TON Ref#GAZDMNBYHE======
2391,2024-11-12 22:30:50,EQCwSextJZPNvuRIOGvSX2xLwJ-_n_xZLD7hbHrkpn_xh4fM,5.0,5 TON Ref#GAZDMNBYGY======
2392,2024-11-12 22:30:47,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,5.0,5 TON Ref#GAZDMNBYGU======
2393,2024-11-12 22:30:45,EQDdhZ6XVI1TOW6IH1RgWbA3iK80HeGkh-YVeLQHqiORW5eL,1.0,1 TON Ref#GAZDMNBYGM======
2394,2024-11-12 22:30:34,EQCRpINW5222-D56U34RzSB72m3SGPn9PhCnGgvaweOgo8Iw,1.0,1 TON Ref#GAZDMNBYGA======
2395,2024-11-12 22:30:34,EQBZJRxZXYT6xUPKQpO1pcimTrdTICUhn2Koal6Q87uSU0jD,1.0,1 TON Ref#GAZDMNBYGI======
2396,2024-11-12 22:30:04,EQCUi7QsLRzPSoJCKTJIGB6uUazaGYaeuAbTfGow1sRM1vjI,1.0,1 TON Ref#GAZDMNBXGI======
2397,2024-11-12 22:30:00,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,1.0,1 TON Ref#GAZDMNBXGA======
2398,2024-11-12 22:29:55,EQByYg-m9caoVcIxzd4Wi7AfSM6TtyhLCE_U4-SoS6ViPXeF,1.0,1 TON Ref#GAZDMNBWGY======
2399,2024-11-12 22:29:51,EQBs2Pey7mmXEoLsE4OTjIrvLrpbiuLbIY0XEBn8rbsHYS9S,2.52,2.52 TON Ref#GAZDMNBWG4======
2400,2024-11-12 22:29:48,EQBZJRxZXYT6xUPKQpO1pcimTrdTICUhn2Koal6Q87uSU0jD,1.0,1 TON Ref#GAZDMNBWHA======
2401,2024-11-12 22:29:36,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMNBWGM======
2402,2024-11-12 22:29:36,EQChB22Itooev0qcvlXJvROKWKBbmVA2o7WCCTWzFPdp7W03,3.43,3.43 TON Ref#GAZDMNBVGY======
2403,2024-11-12 22:29:33,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GAZDMNBWGE======
2404,2024-11-12 22:29:05,EQCitDbOYpFMmno5KimQdLM0vXIlpe0fCKeZuHM_5bf2lpml,1.0,1 TON Ref#GAZDMNBUGI======
2405,2024-11-12 22:29:05,EQCj37tlaldN-AJnFoZQN-S90A2p8SGI7ZYVXgmwnNZ0H8cV,4.08,4.08 TON Ref#GAZDMNBUGU======
2406,2024-11-12 22:29:00,EQDWFURMmCRiQgRm3XgrMoU0fhLDo6OUJfp6ayiJmXPIC4sm,2.51,2.51 TON Ref#GAZDMNBUGM======
2407,2024-11-12 22:28:45,EQDdhZ6XVI1TOW6IH1RgWbA3iK80HeGkh-YVeLQHqiORW5eL,1.8,1.8 TON Ref#GAZDMNBTHE======
2408,2024-11-12 22:28:30,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMNBTGU======
2409,2024-11-12 22:28:30,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,1.0,1 TON Ref#GAZDMNBTGQ======
2410,2024-11-12 22:28:30,EQByYg-m9caoVcIxzd4Wi7AfSM6TtyhLCE_U4-SoS6ViPXeF,5.0,5 TON Ref#GAZDMNBSG4======
2411,2024-11-12 22:28:30,EQBzKSY9lUiqW5avcUbKPGoraYsvXfAsQMfvdcC77KMwOWk5,2.78,2.78 TON Ref#GAZDMNBTGY======
2412,2024-11-12 22:28:07,EQArrbCVFAvIUJdl2ZSX90gy1awJ1IOUfPxSl_SxwQBlsOCI,1.0,1 TON Ref#GAZDMNBSGQ======
2413,2024-11-12 22:27:57,EQBZJRxZXYT6xUPKQpO1pcimTrdTICUhn2Koal6Q87uSU0jD,1.0,1 TON Ref#GAZDMNBRHA======
2414,2024-11-12 22:27:42,EQA9zFVTWBLXA021CasA7LJihg0kRbCKo_l1MG4bw3hu-FZ_,5.0,5 TON Ref#GAZDMNBRGY======
2415,2024-11-12 22:27:44,EQCUi7QsLRzPSoJCKTJIGB6uUazaGYaeuAbTfGow1sRM1vjI,1.0,1 TON Ref#GAZDMNBRGQ======
2416,2024-11-12 22:27:29,EQCitDbOYpFMmno5KimQdLM0vXIlpe0fCKeZuHM_5bf2lpml,1.0,1 TON Ref#GAZDMNBQHE======
2417,2024-11-12 22:27:36,EQBq1vB692GFfFFbXepno2yh316Be3d9J9R242X-bWy9FjnE,1.0,1 TON Ref#GAZDMNBRGM======
2418,2024-11-12 22:27:22,EQAO7ko4-TIKmTy_34Zg53RdrpFx-KBbvdHk_1sbHJpHKdQf,3.52,3.52 TON Ref#GAZDMNBQGQ======
2419,2024-11-12 22:27:14,EQC3W0B1wY3z6mXpPP2f59j_5XfHOix1L4f_gSwlLHlPa0oc,2.68,2.68 TON Ref#GAZDMNBQGU======
2420,2024-11-12 22:27:12,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,5.0,5 TON Ref#GAZDMNBQGA======
2421,2024-11-12 22:27:12,EQDKliKT9xEJixTBbQ3rw7XLAu0vnRAgPI_4pwrC5HNFe2Bo,1.0,1 TON Ref#GAZDMMZZGU======
2422,2024-11-12 22:27:09,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,1.0,1 TON Ref#GAZDMMZZG4======
2423,2024-11-12 22:26:44,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMZZGA======
2424,2024-11-12 22:26:16,EQAmGo8Fuvcid_AXa1y_EoZctltYYnReKusgRpmugZ2pSI3A,2.51,2.51 TON Ref#GAZDMMZYGI======
2425,2024-11-12 22:26:13,EQA9zFVTWBLXA021CasA7LJihg0kRbCKo_l1MG4bw3hu-FZ_,1.0,1 TON Ref#GAZDMMZXGU======
2426,2024-11-12 22:26:02,EQBADK7qE08xRjT1vAZUhv06YPluVAz0edQHNcWqPUNTm3dx,3.31,3.31 TON Ref#GAZDMMZXGY======
2427,2024-11-12 22:25:53,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMZXG4======
2428,2024-11-12 22:25:50,EQDFSBuc5RKWHUCbFcpFlBuoF-jSAR-EE4NzVQdhU-y4kjx9,0.43,0.43 TON Ref#GAZDMMZXGM======
2429,2024-11-12 22:25:45,EQCitDbOYpFMmno5KimQdLM0vXIlpe0fCKeZuHM_5bf2lpml,1.0,1 TON Ref#GAZDMMZWG4======
2430,2024-11-12 22:25:42,EQA0QthoBg-I1mDF71zuy2HB-40EVPayZSuuS3o7NWuX34vr,1.0,1 TON Ref#GAZDMMZXGI======
2431,2024-11-12 22:25:42,EQDnKYfakPWDr5P2MUfbrqZCloRaa7zzqm_CsXE-_5kXCMtP,1.0,1 TON Ref#GAZDMMZXGE======
2432,2024-11-12 22:25:32,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMZWHA======
2433,2024-11-12 22:25:25,EQDFSBuc5RKWHUCbFcpFlBuoF-jSAR-EE4NzVQdhU-y4kjx9,0.43,0.43 TON Ref#GAZDMMZVGI======
2434,2024-11-12 22:25:21,EQDKix9foRNDoZVGCOQxJmkpvQlihNI2qX1KBq72BDpxsnOF,1.0,1 TON Ref#GAZDMMZWGU======
2435,2024-11-12 22:25:22,EQCKsZKC1Li-CGu7tOK_N_SKKmlBUXnituq5WE9gFdMDEc5R,1.0,1 TON Ref#GAZDMMZWGI======
2436,2024-11-12 22:25:21,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,1.0,1 TON Ref#GAZDMMZWGA======
2437,2024-11-12 22:25:22,EQCuzDyKH8iIo_usyBZtjk56tRRXIVTHiNCCaCRwYxGNBFkp,1.0,1 TON Ref#GAZDMMZWGM======
2438,2024-11-12 22:25:21,EQDcb6TvBD45aERNSJ3MdQrbvdEIkEa3JibF0IVvUIJg8gyR,1.0,1 TON Ref#GAZDMMZWGE======
2439,2024-11-12 22:24:52,EQAMAGVlelvUx93qDe-eavfawz8YFw8rOxr8Exak_DhBZt7I,4.34,4.34 TON Ref#GAZDMMZUG4======
2440,2024-11-12 22:24:48,EQDsEyCdoPrPwg-vVfUJmLnABU3l6s4ExZUVCUaHb6UFT9T2,1.0,1 TON Ref#GAZDMMZUGQ======
2441,2024-11-12 22:24:31,EQA0QthoBg-I1mDF71zuy2HB-40EVPayZSuuS3o7NWuX34vr,1.0,1 TON Ref#GAZDMMZTGM======
2442,2024-11-12 22:24:25,EQCUi7QsLRzPSoJCKTJIGB6uUazaGYaeuAbTfGow1sRM1vjI,2.19,2.19 TON Ref#GAZDMMZTGQ======
2443,2024-11-12 22:24:19,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMZSGY======
2444,2024-11-12 22:24:19,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMZSHE======
2445,2024-11-12 22:23:46,EQDnKYfakPWDr5P2MUfbrqZCloRaa7zzqm_CsXE-_5kXCMtP,1.0,1 TON Ref#GAZDMMZSGI======
2446,2024-11-12 22:23:35,EQDKix9foRNDoZVGCOQxJmkpvQlihNI2qX1KBq72BDpxsnOF,1.0,1 TON Ref#GAZDMMZSGE======
2447,2024-11-12 22:23:36,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMZRHE======
2448,2024-11-12 22:23:31,EQANokbR3pu6zJ-gmDx0lg0L7Bd1mzR3DrQDo1hKOq1uvNXC,1.0,1 TON Ref#GAZDMMZRG4======
2449,2024-11-12 22:23:29,EQDj3LYyCevYP-IuGlTJafM2dl4bHyRPC7m_6EKWs4SWrMTj,4.72,4.72 TON Ref#GAZDMMZRGI======
2450,2024-11-12 22:23:14,EQCkvpKZHuwZJrWuxwHpcjyW3l147vxk3ur-oyIVnd5ZG2yV,3.12,3.12 TON Ref#GAZDMMZRGA======
2451,2024-11-12 22:23:08,EQB0y0RoIOmsqOL4NZiCgbqfA-8rRfUB0JmCJcjoqcTk-fzm,1.0,1 TON Ref#GAZDMMZQHA======
2452,2024-11-12 22:22:52,EQDcb6TvBD45aERNSJ3MdQrbvdEIkEa3JibF0IVvUIJg8gyR,1.0,1 TON Ref#GAZDMMZQGE======
2453,2024-11-12 22:22:41,EQDfgpOyvoQzcCLjQ37FEycZS1UyFdNli-m398LsCPDzhE9X,1.0,1 TON Ref#GAZDMMRZGY======
2454,2024-11-12 22:22:37,EQCgJFAV8j6HpIo7HsYQhKLvUcz9NKu13gfp1qCmhbnXHIUW,1.0,1 TON Ref#GAZDMMRZGM======
2455,2024-11-12 22:22:21,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMRYHE======
2456,2024-11-12 22:22:21,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMRZGE======
2457,2024-11-12 22:21:54,EQDnKYfakPWDr5P2MUfbrqZCloRaa7zzqm_CsXE-_5kXCMtP,1.0,1 TON Ref#GAZDMMRVHA======
2458,2024-11-12 22:21:53,EQB4e0oF5jaJM7sxxSa9o_HI8ojl8tgP1hXD1h-L0XPdOqPs,2.99,2.99 TON Ref#GAZDMMRXGA======
2459,2024-11-12 22:21:39,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMRWGA======
2460,2024-11-12 22:21:33,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMRVGI======
2461,2024-11-12 22:21:00,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,1.0,1 TON Ref#GAZDMMRRGE======
2462,2024-11-12 22:20:56,EQBq1vB692GFfFFbXepno2yh316Be3d9J9R242X-bWy9FjnE,2.22,2.22 TON Ref#GAZDMMRUGM======
2463,2024-11-12 22:20:56,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GAZDMMRUGI======
2464,2024-11-12 22:20:45,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMRTG4======
2465,2024-11-12 22:20:09,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMRTGA======
2466,2024-11-12 22:20:09,EQAt9m1YQH73qNL6Q9RgsBfVzxblimGTy0jMW51hl6VVUKZU,1.0,1 TON Ref#GAZDMMRSGY======
2467,2024-11-12 22:19:49,EQCEF2_qQFrQRZyBEXnVipoqqfdj7Zmaah2ju21-suSah60Z,1.0,1 TON Ref#GAZDMMRSGQ======
2468,2024-11-12 22:19:54,EQBGiVQ-FG5njdjOLlssDjpL_EZuXvT5Rwd_zPy3bUd-Lx_7,1.0,1 TON Ref#GAZDMMRSGE======
2469,2024-11-12 22:19:46,EQCwSextJZPNvuRIOGvSX2xLwJ-_n_xZLD7hbHrkpn_xh4fM,1.0,1 TON Ref#GAZDMMRSGA======
2470,2024-11-12 22:19:25,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMRRGQ======
2471,2024-11-12 22:19:24,EQCuzDyKH8iIo_usyBZtjk56tRRXIVTHiNCCaCRwYxGNBFkp,3.91,3.91 TON Ref#GAZDMMRRGI======
2472,2024-11-12 22:19:08,EQCXjCJo_VwA2T6Wjcqwalm8hxx8kucZmBhEzMU2OOAcuLiV,1.0,1 TON Ref#GAZDMMRQHA======
2473,2024-11-12 22:19:04,EQDnKYfakPWDr5P2MUfbrqZCloRaa7zzqm_CsXE-_5kXCMtP,1.0,1 TON Ref#GAZDMMJZHA======
2474,2024-11-12 22:18:54,EQAzQQv7_BMDGTf5aKmmxt0OZ2bt1B8rO9bRgl5hVYJ-vVfP,5.0,5 TON Ref#GAZDMMJZG4======
2475,2024-11-12 22:18:49,EQC6Bh8r9a5bnaINp_7qWCqrL4PaTwR-HA4QHIG7cvi0_GgR,1.0,1 TON Ref#GAZDMMJZGU======
2476,2024-11-12 22:18:47,EQDrAh_JXvFXNDjXXnRfoQkUtsiY47vc3PetKNnSREzhaCyR,4.71,4.71 TON Ref#GAZDMMJZGI======
2477,2024-11-12 22:18:26,EQCT8p_OTuj-6GWOZcLBWMEPLOnSEXTgjNjpUPSv_72SLG60,1.0,1 TON Ref#GAZDMMJYGU======
2478,2024-11-12 22:18:27,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,1.0,1 TON Ref#GAZDMMJYG4======
2479,2024-11-12 22:18:25,EQB4mEqwloHOyZS6pnRN8yD2AnN4gzP-l6p8MLFzRDDjkqEL,1.0,1 TON Ref#GAZDMMJYGI======
2480,2024-11-12 22:18:16,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMJYGE======
2481,2024-11-12 22:18:01,EQDqmXEwzdmY_CEwIILJZYBsETDXYxG9_zEQUw5UBLlSRdWb,1.0,1 TON Ref#GAZDMMJXGU======
2482,2024-11-12 22:17:58,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMJXGE======
2483,2024-11-12 22:17:54,EQBGiVQ-FG5njdjOLlssDjpL_EZuXvT5Rwd_zPy3bUd-Lx_7,1.0,1 TON Ref#GAZDMMJWGY======
2484,2024-11-12 22:17:41,EQDIbu2-GR9LKONX7idntBSHqcdBvhz9xYyDVhzlSRnnyOT4,1.0,1 TON Ref#GAZDMMJWGM======
2485,2024-11-12 22:17:45,EQBlsgpvRg60VfdziLHeSl6FNt9fQWKeIeCnrleoHT-X-EEB,2.7,2.7 TON Ref#GAZDMMJVGU======
2486,2024-11-12 22:17:35,EQALV5p5K1ipOU-LNHJlC5NluKnNJCvpzNIuRkueRvOdZzPw,1.0,1 TON Ref#GAZDMMJWGA======
2487,2024-11-12 22:17:32,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMJWGE======
2488,2024-11-12 22:17:28,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,1.0,1 TON Ref#GAZDMMJVHA======
2489,2024-11-12 22:17:16,EQDQsiESk0IYiBJ5CZSF1eclYBAA9r4WCYGvS5jmuQ1fIE3m,2.54,2.54 TON Ref#GAZDMMJVGQ======
2490,2024-11-12 22:17:02,EQC6Bh8r9a5bnaINp_7qWCqrL4PaTwR-HA4QHIG7cvi0_GgR,3.0,3 TON Ref#GAZDMMJVGI======
2491,2024-11-12 22:17:02,EQCwSextJZPNvuRIOGvSX2xLwJ-_n_xZLD7hbHrkpn_xh4fM,1.0,1 TON Ref#GAZDMMJVGE======
2492,2024-11-12 22:16:44,EQDcb6TvBD45aERNSJ3MdQrbvdEIkEa3JibF0IVvUIJg8gyR,4.0,4 TON Ref#GAZDMMJSHA======
2493,2024-11-12 22:16:29,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMJTHA======
2494,2024-11-12 22:16:26,EQDIbu2-GR9LKONX7idntBSHqcdBvhz9xYyDVhzlSRnnyOT4,1.79,1.79 TON Ref#GAZDMMJTHE======
2495,2024-11-12 22:16:30,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GAZDMMJUGA======
2496,2024-11-12 22:16:21,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMJTGM======
2497,2024-11-12 22:16:14,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,1.0,1 TON Ref#GAZDMMJTGI======
2498,2024-11-12 22:16:21,EQBG0Kz2rBRBW_YdYAykU9-a_JGdfrnENoS2SoyJvO2n5jCc,5.0,5 TON Ref#GAZDMMJTGE======
2499,2024-11-12 22:16:05,EQDiH_ymCzCj3UgJvynFUgNr5r8prqnRR7NvNin4ktrWK2Ov,1.0,1 TON Ref#GAZDMMJRGQ======
2500,2024-11-12 22:16:06,EQCfbwbe1FCwEGb-5mjCQYvU25b1vRnl1i4fACEUtB9T8Kl8,1.0,1 TON Ref#GAZDMMJTGA======
2501,2024-11-12 22:16:00,EQDSM1qwj2kjC_kjFc0XGSRydCdp7Mw2Pjs6uJTK6wSjI7AB,3.24,3.24 TON Ref#GAZDMMJSGY======
2502,2024-11-12 22:16:00,EQBEPgqPE_cozVNGT3g2UtPfG7eOYRkEhg4Sn0UujcN02ZlY,1.0,1 TON Ref#GAZDMMJSG4======
2503,2024-11-12 22:15:37,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMJRHA======
2504,2024-11-12 22:15:35,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMJRHE======
2505,2024-11-12 22:15:13,EQCwSextJZPNvuRIOGvSX2xLwJ-_n_xZLD7hbHrkpn_xh4fM,2.98,2.98 TON Ref#GAZDMMJQGE======
2506,2024-11-12 22:15:02,EQA9zFVTWBLXA021CasA7LJihg0kRbCKo_l1MG4bw3hu-FZ_,4.2,4.2 TON Ref#GAZDMMBZGM======
2507,2024-11-12 22:14:51,EQA_fV0Bi6wZwj1H5xTyGGPzxiD4nO9tSKcqCuDy1o18-OFG,1.0,1 TON Ref#GAZDMMBZGU======
2508,2024-11-12 22:14:50,EQDsyiF6QngryWseNtKe5-csjDETtC6ReKuuyt7XdUsBGXUa,1.0,1 TON Ref#GAZDMMBZHE======
2509,2024-11-12 22:14:40,EQDd2jq-EX8dzAbaNwrj8NXTlJ_ZrDca9DSm3Ys_rr_AtP7A,2.33,2.33 TON Ref#GAZDMMBZGI======
2510,2024-11-12 22:14:21,EQDdMBRia8eN1IPN0NjBIzEsgYZZ4jTU8AbMjRx4L2IYcVLw,1.0,1 TON Ref#GAZDMMBYHA======
2511,2024-11-12 22:14:17,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMBYGU======
2512,2024-11-12 22:14:09,EQCgipuI5ujOpW5849uXxeC_wE-NrBta8BQL2lvJHBxMmzud,5.0,5 TON Ref#GAZDMMBXHA======
2513,2024-11-12 22:14:06,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,1.0,1 TON Ref#GAZDMMBYGA======
2514,2024-11-12 22:14:08,EQBEPgqPE_cozVNGT3g2UtPfG7eOYRkEhg4Sn0UujcN02ZlY,3.24,3.24 TON Ref#GAZDMMBXHE======
2515,2024-11-12 22:13:47,EQDpB74tjCdJd9GvIHNu6u9vqmklDme8cHfexgvKCL2AvU5k,1.0,1 TON Ref#GAZDMMBXGM======
2516,2024-11-12 22:13:38,EQBb1PjLPajQIgjjgxDnwOMUuJ4ZGjFpZG78PUIo1TJZQg2h,4.0,4 TON Ref#GAZDMMBXGA======
2517,2024-11-12 22:13:01,EQDXymQxSWkvt88YC0hyJESW0LbuDrvHLfMe2mZ_CReJWRpS,1.0,1 TON Ref#GAZDMMBWGU======
2518,2024-11-12 22:12:54,EQCvVWEBKiqXdXVL8Y9GsqNtOxUUtRU0ToHYN79kOIIncczM,1.0,1 TON Ref#GAZDMMBWGA======
2519,2024-11-12 22:12:41,EQA_fV0Bi6wZwj1H5xTyGGPzxiD4nO9tSKcqCuDy1o18-OFG,1.0,1 TON Ref#GAZDMMBVGQ======
2520,2024-11-12 22:12:46,EQBa4nlLPz9Rb1WTdi0Cf7xSLSRQFsnVzqyHbupgruOemz00,1.74,1.74 TON Ref#GAZDMMBUGM======
2521,2024-11-12 22:12:24,EQAJTsabSXc7slrI7Xo16Wg_wvRybRamXjKFsXq2-gZBFdDi,1.0,1 TON Ref#GAZDMMBVGE======
2522,2024-11-12 22:12:11,EQAscnfwK0SyVp9b245L_Na-BzppOfsSKILzLcWUDO6rsFQ7,3.48,3.48 TON Ref#GAZDMMBUGU======
2523,2024-11-12 22:11:54,EQC3T3onL2-FF-YWXBZKUDBLVyArwgXa9PrJPoFjPtraSNaN,5.0,5 TON Ref#GAZDMMBUGE======
2524,2024-11-12 22:11:54,EQCgipuI5ujOpW5849uXxeC_wE-NrBta8BQL2lvJHBxMmzud,1.0,1 TON Ref#GAZDMMBUGI======
2525,2024-11-12 22:11:48,EQAvHKAbGLP8pz3Co3UktK7kC9hPOWVatBHAU3Vh03-RFoh4,1.0,1 TON Ref#GAZDMMBTGQ======
2526,2024-11-12 22:11:48,EQBAlYfToRu_EGqhrpxiqRK5KEr4RpfVNmZ4_nMtEUO-DhEw,3.11,3.11 TON Ref#GAZDMMBTGM======
2527,2024-11-12 22:11:27,EQCMtf9aj-ZvmbGYv9YQru-PsuCMz27NrSWjRVn4FF3bdyYy,1.0,1 TON Ref#GAZDMMBSGY======
2528,2024-11-12 22:11:17,EQAOcGzUcKfEYuNrPvfZLFB8ZMkCNJYrG3kOVugn_B2jVA_j,4.7,4.7 TON Ref#GAZDMMBSGQ======
2529,2024-11-12 22:10:53,EQD2J0-HRF8INXkCBIvALgcXhqBMxj80FQE5jFm9dT4Q8iTi,1.0,1 TON Ref#GAZDMMBQHA======
2530,2024-11-12 22:10:50,EQCvVWEBKiqXdXVL8Y9GsqNtOxUUtRU0ToHYN79kOIIncczM,1.0,1 TON Ref#GAZDMMBQGU======
2531,2024-11-12 22:10:57,EQB4buVsvHF5WNFxCw3OiFvO2bZNGSSdodNg2lMMqJmnyyZd,1.0,1 TON Ref#GAZDMMBRGQ======
2532,2024-11-12 22:10:42,EQCXjCJo_VwA2T6Wjcqwalm8hxx8kucZmBhEzMU2OOAcuLiV,1.0,1 TON Ref#GAZDMMBQGQ======
2533,2024-11-12 22:10:54,EQBKtxrKGVk-6P_r3_0suG_ukANR35PfBuX5FBW2ntr708lR,1.0,1 TON Ref#GAZDMMBRGY======
2534,2024-11-12 22:10:41,EQDlV_3yoIlZZLUUha5vhux_eqT3Tneujx8NAW66ExffV8U3,1.0,1 TON Ref#GAZDMMBQGM======
2535,2024-11-12 22:10:28,EQCgipuI5ujOpW5849uXxeC_wE-NrBta8BQL2lvJHBxMmzud,3.11,3.11 TON Ref#GAZDMMBQGI======
