date,from,value,comment,lt
2024-11-17 01:48:33,EQD1uZaHzZdIAHf8wgZDtvYOqTZDviRhcmSDDaOxfzq-Dv-L,1.0,1 TON Ref#GA4TEMJQGA======,50961290000001
2024-11-17 01:48:28,EQBHpqd8U4qgTZrw9vnLGJRwyAaQM2rya5m8Og7r1STbBas9,0.1,0.1 TON Ref#GA4TEMBZHA======,50961285000003
2024-11-17 01:48:16,EQDCC6DqMzi8ekZR9QkSaFDHp0FMu4vFr7XtrQCD2w5mbsTD,3.7,3.7 TON Ref#GA4TEMBZG4======,50961284000001
2024-11-17 01:48:12,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBZHE======,50961282000001
2024-11-17 01:47:32,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBZGQ======,50961265000001
2024-11-17 01:46:23,EQD1uZaHzZdIAHf8wgZDtvYOqTZDviRhcmSDDaOxfzq-Dv-L,3.92,3.92 TON Ref#GA4TEMBZGA======,50961241000001
2024-11-17 01:46:20,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBZGE======,50961239000001
2024-11-17 01:45:39,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBYGU======,50961224000001
2024-11-17 01:44:53,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4TEMBYGQ======,50961206000001
2024-11-17 01:44:27,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBYGI======,50961196000001
2024-11-17 01:43:44,EQDMZtL_T58ZO5aOov1ETwSobMG1lUyKlvQm27-jg88OmuA5,1.0,1 TON Ref#GA4TEMBYGE======,50961179000001
2024-11-17 01:43:09,EQACu32JsBBqKMhcqrJlic7N89YFfrmUECQ52WYLRFGoBLUM,1.0,1 TON Ref#GA4TEMBXHE======,50961167000001
2024-11-17 01:42:49,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBXHA======,50961158000001
2024-11-17 01:42:23,EQDMZtL_T58ZO5aOov1ETwSobMG1lUyKlvQm27-jg88OmuA5,3.0,3 TON Ref#GA4TEMBXGQ======,50961152000001
2024-11-17 01:41:31,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBXGI======,50961130000001
2024-11-17 01:40:37,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBWHE======,50961109000001
2024-11-17 01:40:27,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBWGY======,50961104000001
2024-11-17 01:39:27,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,1.0,1 TON Ref#GA4TEMBWGU======,50961080000001
2024-11-17 01:38:11,EQCcTdZmiOM3f9_m7roHmOt9QhZCC8v3u70e2tixxzGO0vY2,4.9,4.9 TON Ref#GA4TEMBWGI======,50961055000001
2024-11-17 01:37:45,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBWGA======,50961043000001
2024-11-17 01:37:16,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TEMBVGU======,50961028000003
2024-11-17 01:36:30,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBVGI======,50961014000001
2024-11-17 01:36:12,EQDfgpOyvoQzcCLjQ37FEycZS1UyFdNli-m398LsCPDzhE9X,1.0,1 TON Ref#GA4TEMBVGA======,50961007000001
2024-11-17 01:35:41,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBUGU======,50960994000001
2024-11-17 01:35:30,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GA4TEMBUGQ======,50960987000003
2024-11-17 01:34:42,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GA4TEMBUGA======,50960969000003
2024-11-17 01:34:27,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBTHA======,50960966000002
2024-11-17 01:34:27,EQDFjB1DsDztJc70Zp8lJuhUagBsByYvel7Il0DFHkgWylX_,1.0,1 TON Ref#GA4TEMBTG4======,50960966000001
2024-11-17 01:34:29,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TEMBTHE======,50960964000003
2024-11-17 01:33:46,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TEMBTGI======,50960950000003
2024-11-17 01:33:40,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TEMBSHE======,50960950000001
2024-11-17 01:33:37,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TEMBSHA======,50960949000001
2024-11-17 01:33:41,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GA4TEMBTGA======,50960948000003
2024-11-17 01:33:30,EQA45ihex2TR6dmCiQDhAdiA4DaO1PqX32Kgsu9cIcQvS07N,1.0,1 TON Ref#GA4TEMBSG4======,50960947000001
2024-11-17 01:32:31,EQB4buVsvHF5WNFxCw3OiFvO2bZNGSSdodNg2lMMqJmnyyZd,1.0,1 TON Ref#GA4TEMBSGI======,50960921000003
2024-11-17 01:32:21,EQAq5mC4DntVW5x6WG5UccaSmw6BVOVLr7_lvTxuuG3-QfLf,3.11,3.11 TON Ref#GA4TEMBSGE======,50960920000001
2024-11-17 01:32:16,EQDyPTe5Q5c5SHRcwd9Ietmd93BctAlsG1DurhdRbPTHxoGo,5.0,5 TON Ref#GA4TEMBSGA======,50960918000001
2024-11-17 01:31:59,EQDOIaPrfxuY7km8YwY2d_wa-dnJtdKb8FoKFPfDOujaKJso,3.6,3.6 TON Ref#GA4TEMBRHA======,50960911000001
2024-11-17 01:31:49,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TEMBRHE======,50960908000001
2024-11-17 01:31:27,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TEMBRGY======,50960896000003
2024-11-17 01:30:34,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TEMBQHE======,50960876000003
2024-11-17 01:30:26,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TEMBQG4======,50960876000001
2024-11-17 01:30:09,EQCz9C5uSdJSatoBBBnusChzWPIys17fEzvQqWgnzaIT62B0,5.0,5 TON Ref#GA4TEMBQGM======,50960870000001
2024-11-17 01:29:52,EQDyPTe5Q5c5SHRcwd9Ietmd93BctAlsG1DurhdRbPTHxoGo,1.0,1 TON Ref#GA4TEMBQGI======,50960866000001
2024-11-17 01:29:41,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TEMBQGA======,50960860000001
2024-11-17 01:29:34,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJZHE======,50960857000001
2024-11-17 01:29:13,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJZGY======,50960846000003
2024-11-17 01:28:57,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TCOJZGU======,50960842000001
2024-11-17 01:28:26,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJZGQ======,50960831000001
2024-11-17 01:27:32,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJYHA======,50960811000001
2024-11-17 01:27:22,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TCOJYGY======,50960806000001
2024-11-17 01:27:22,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJYGU======,50960803000003
2024-11-17 01:26:37,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TCOJYGE======,50960789000001
2024-11-17 01:26:29,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJXGU======,50960787000001
2024-11-17 01:26:36,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJYGA======,50960786000003
2024-11-17 01:26:29,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJXG4======,50960786000002
2024-11-17 01:26:17,EQCYfspS8AxHuuR3Cf0_YU3k-1PX47zukfZo9qLma9I1H7wZ,3.24,3.24 TON Ref#GA4TCOJXGM======,50960786000001
2024-11-17 01:25:35,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJWHA======,50960768000002
2024-11-17 01:25:36,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJWG4======,50960768000001
2024-11-17 01:25:39,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJWHE======,50960766000003
2024-11-17 01:25:15,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4TCOJWGQ======,50960761000001
2024-11-17 01:24:45,EQDyPTe5Q5c5SHRcwd9Ietmd93BctAlsG1DurhdRbPTHxoGo,1.0,1 TON Ref#GA4TCOJVHA======,50960749000001
2024-11-17 01:24:23,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,5.0,5 TON Ref#GA4TCOJVGU======,50960740000001
2024-11-17 01:24:21,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJVGM======,50960739000002
2024-11-17 01:24:18,EQDCOxwr2N0g-42W-tbLWrg_WIeViVIOW1_R4Cl5wBy-J6jf,5.0,5 TON Ref#GA4TCOJVGQ======,50960739000001
2024-11-17 01:24:24,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJVGY======,50960738000003
2024-11-17 01:23:42,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJUGY======,50960722000003
2024-11-17 01:23:32,EQA_gvxU4u3_FYKGEdzbzQDKjwWMYVxbHnhMHHXAJ7CUSAon,2.8,2.8 TON Ref#GA4TCOJUGM======,50960722000001
2024-11-17 01:23:23,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJUGQ======,50960717000001
2024-11-17 01:23:14,EQAvQcxSEaF6zCngUovud0W1BG6QPcL5ZiemnZ3hUg2fhJ7A,1.0,1 TON Ref#GA4TCOJTG4======,50960714000001
2024-11-17 01:22:49,EQDyPTe5Q5c5SHRcwd9Ietmd93BctAlsG1DurhdRbPTHxoGo,1.0,1 TON Ref#GA4TCOJUGA======,50960704000001
2024-11-17 01:22:46,EQDAsOCeJjO5TI3YXjZwqE7ZlLC-Cm2t7O4VBwKkgeaqjwAT,3.24,3.24 TON Ref#GA4TCOJTHE======,50960703000001
2024-11-17 01:22:30,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJTGU======,50960697000001
2024-11-17 01:21:48,EQDtWkrOkeuzf2fW8EK47GHEVOcpQq5gXRPoAvByAQ5eXZLp,1.0,1 TON Ref#GA4TCOJTGA======,50960682000001
2024-11-17 01:21:54,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,1.0,1 TON Ref#GA4TCOJTGI======,50960679000003
2024-11-17 01:21:31,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJSHE======,50960678000001
2024-11-17 01:21:30,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJSHA======,50960675000001
2024-11-17 01:20:35,EQDhy2FSlkLlIyGCv9NgejcF3iz97Gkuvb9OHClCutO-kF6T,1.0,1 TON Ref#GA4TCOJSGI======,50960655000001
2024-11-17 01:20:31,EQDCOxwr2N0g-42W-tbLWrg_WIeViVIOW1_R4Cl5wBy-J6jf,3.56,3.56 TON Ref#GA4TCOJSGQ======,50960654000003
2024-11-17 01:20:33,EQCNKvoJrYGwGFR_jhhwWSFmCBYDF6DzXQQPLZddr1CMA9e1,3.24,3.24 TON Ref#GA4TCOJSGU======,50960654000002
2024-11-17 01:20:33,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJSGY======,50960654000001
2024-11-17 01:19:55,EQDtWkrOkeuzf2fW8EK47GHEVOcpQq5gXRPoAvByAQ5eXZLp,1.0,1 TON Ref#GA4TCOJSGA======,50960641000001
2024-11-17 01:19:55,EQBogQQ1xkObmvzGCLGxgLEFeJ5Jz8AFaWyQ7aDb006F8Cnv,4.01,4.01 TON Ref#GA4TCOJSGE======,50960637000003
2024-11-17 01:19:30,EQDyPTe5Q5c5SHRcwd9Ietmd93BctAlsG1DurhdRbPTHxoGo,3.14,3.14 TON Ref#GA4TCOJRHA======,50960630000001
2024-11-17 01:19:13,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,1.0,1 TON Ref#GA4TCOJRGM======,50960623000001
2024-11-17 01:18:46,EQBGVQQtjSQh9Bmb3wB_GALs780RkoFEjmqSPEr_V3aEeEfd,1.0,1 TON Ref#GA4TCOJQHE======,50960610000003
2024-11-17 01:18:27,EQDiS88mf3l4YMmRZd-ZasoReA6I-6vUtsSUkh4KQ6CFZqru,1.0,1 TON Ref#GA4TCOJQG4======,50960606000001
2024-11-17 01:18:18,EQDtWkrOkeuzf2fW8EK47GHEVOcpQq5gXRPoAvByAQ5eXZLp,1.0,1 TON Ref#GA4TCOJQGY======,50960603000001
2024-11-17 01:18:11,EQDCrUxpih5_LpFm4-V5hUTZZvHQRPB12l9ySJgAb161eLA4,5.0,5 TON Ref#GA4TCOJQGM======,50960600000001
2024-11-17 01:16:31,EQA2B5NpQItq3SJZcRgoOUaEQ2wyzuQ_PefbIIUp2OFF-pbZ,1.0,1 TON Ref#GA4TCOJQGA======,50960564000001
2024-11-17 01:16:07,EQC6RlOGhBe_ZFwcOQhICB-XFx5MOIvPKIHS1AGfg3z0rBYZ,3.32,3.32 TON Ref#GA4TCOBZHA======,50960556000001
2024-11-17 01:13:29,EQA2B5NpQItq3SJZcRgoOUaEQ2wyzuQ_PefbIIUp2OFF-pbZ,2.97,2.97 TON Ref#GA4TCOBZGE======,50960494000001
2024-11-17 01:12:57,EQDk16by4lHXRPJxCELq6YTzV8Nf1z-7s3_BWi1AAwZKzto5,1.0,1 TON Ref#GA4TCOBYHA======,50960484000001
2024-11-17 01:11:24,EQCIlpvegeCB74b643DuPmcRzKHin7I_KHw1VYYMVAJ7q0jG,5.0,5 TON Ref#GA4TCOBYGM======,50960446000001
2024-11-17 01:10:50,EQDdclZoo3qhVNzxPo7ALLhz73aj8Nrj3NZPEhIgQyQnAgrv,1.0,1 TON Ref#GA4TCOBXHA======,50960432000001
2024-11-17 01:10:43,EQCUCVR0P2OeThJVRO5QK-ugEH4tQUnR_p-oO0-dFMfhC9Ds,1.0,1 TON Ref#GA4TCOBYGE======,50960429000001
2024-11-17 01:10:49,EQBYP99ubPBh4UQOAkxOMbqL9qCQ9F3EIg_TZiYxtPG_rv47,4.76,4.76 TON Ref#GA4TCOBYGA======,50960428000003
2024-11-17 01:10:33,EQDCrUxpih5_LpFm4-V5hUTZZvHQRPB12l9ySJgAb161eLA4,1.0,1 TON Ref#GA4TCOBXGY======,50960426000001
2024-11-17 01:09:19,EQDYos1Do6OGAWHHx1tEQ0iJrx1bK1wIdQMip4VqgZeKrsA0,1.0,1 TON Ref#GA4TCOBXGE======,50960399000001
2024-11-17 01:08:04,EQCIlpvegeCB74b643DuPmcRzKHin7I_KHw1VYYMVAJ7q0jG,1.0,1 TON Ref#GA4TCOBWHA======,50960371000001
2024-11-17 01:07:41,EQA9zFVTWBLXA021CasA7LJihg0kRbCKo_l1MG4bw3hu-FZ_,1.0,1 TON Ref#GA4TCOBWG4======,50960362000001
2024-11-17 01:07:20,EQDYos1Do6OGAWHHx1tEQ0iJrx1bK1wIdQMip4VqgZeKrsA0,1.0,1 TON Ref#GA4TCOBWGU======,50960353000001
2024-11-17 01:06:52,EQDFzBSXoQ2NFopNwL3uHe5BwT99p3uFDq-Tb-hPgkSblyv1,4.7,4.7 TON Ref#GA4TCOBWGI======,50960344000001
2024-11-17 01:06:57,EQBygtsm3Gx2CQaMOxhle74SPmiv1eWpUEuepeW-0iLQxKol,1.0,1 TON Ref#GA4TCOBWGQ======,50960341000003
2024-11-17 01:05:31,EQDYos1Do6OGAWHHx1tEQ0iJrx1bK1wIdQMip4VqgZeKrsA0,1.0,1 TON Ref#GA4TCOBWGA======,50960312000002
2024-11-17 01:05:29,EQA9zFVTWBLXA021CasA7LJihg0kRbCKo_l1MG4bw3hu-FZ_,1.0,1 TON Ref#GA4TCOBVG4======,50960312000001
2024-11-17 01:04:45,EQCvxy_upMARJuBpDhCtiXs24TwsoW4fXQfIucewT3aX7ap9,1.0,1 TON Ref#GA4TCOBVHE======,50960301000001
2024-11-17 01:04:25,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4TCOBVGM======,50960289000001
2024-11-17 01:04:15,EQDYos1Do6OGAWHHx1tEQ0iJrx1bK1wIdQMip4VqgZeKrsA0,2.7,2.7 TON Ref#GA4TCOBVGA======,50960285000001
2024-11-17 01:04:04,EQB-AghzqEXLK1b-flh3VEbkNtOXnKznEHZnGeaExdtASOLh,2.19,2.19 TON Ref#GA4TCOBUHA======,50960278000003
2024-11-17 01:03:34,EQCIlpvegeCB74b643DuPmcRzKHin7I_KHw1VYYMVAJ7q0jG,1.0,1 TON Ref#GA4TCOBUGU======,50960270000001
2024-11-17 01:03:32,EQCW720kL6cgVZ8K81UEobK2ZhPWr_1tII61rXOJMYfGk_Hq,1.0,1 TON Ref#GA4TCOBUGQ======,50960269000001
2024-11-17 01:03:36,EQBQgs4JjEpXbYIpH4KjDbdrC-ybv1TrEzYtaGs7ZK348Zkw,1.0,1 TON Ref#GA4TCOBUGY======,50960268000003
2024-11-17 01:02:58,EQCS8_XLpq_yvxMIoLV2rGj6sd7O15hitG-Z15puV23Uj8mT,1.0,1 TON Ref#GA4TCOBUGE======,50960257000001
2024-11-17 01:02:54,EQACYmNdq-Mrg7nfsEODr5C2zNzPXWCnV_zTnOMvGmHWKmuN,1.0,1 TON Ref#GA4TCOBUGM======,50960256000002
2024-11-17 01:02:55,EQCvxy_upMARJuBpDhCtiXs24TwsoW4fXQfIucewT3aX7ap9,1.0,1 TON Ref#GA4TCOBUGA======,50960256000001
2024-11-17 01:02:05,EQCIlpvegeCB74b643DuPmcRzKHin7I_KHw1VYYMVAJ7q0jG,1.0,1 TON Ref#GA4TCOBTG4======,50960237000001
2024-11-17 01:01:59,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,5.0,5 TON Ref#GA4TCOBTHE======,50960232000003
2024-11-17 01:01:38,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4TCOBTGY======,50960226000001
2024-11-17 01:01:20,EQAEVYzjEiB16uGDdSY7mDx_RtS8r7JZha_Gf8xXR7mJlsxr,1.0,1 TON Ref#GA4TCOBTGU======,50960221000001
2024-11-17 01:01:17,EQACYmNdq-Mrg7nfsEODr5C2zNzPXWCnV_zTnOMvGmHWKmuN,4.77,4.77 TON Ref#GA4TCOBTGM======,50960219000001
2024-11-17 01:01:10,EQCS8_XLpq_yvxMIoLV2rGj6sd7O15hitG-Z15puV23Uj8mT,1.0,1 TON Ref#GA4TCOBTGI======,50960217000001
2024-11-17 01:00:06,EQCIlpvegeCB74b643DuPmcRzKHin7I_KHw1VYYMVAJ7q0jG,3.05,3.05 TON Ref#GA4TCOBSGE======,50960192000001
2024-11-17 00:59:29,EQCRZmAxKPRC9sc61MwkQUoFcOdX7CsuWm3Nt93cd-s6o5rH,2.63,2.63 TON Ref#GA4TCOBSGI======,50960178000001
2024-11-17 00:59:05,EQBHsRTGcu16NgOm0QefqX-x0chwy-agBjcdo45vUzSgVzQx,3.61,3.61 TON Ref#GA4TCOBSGA======,50960165000003
2024-11-17 00:58:45,EQA7eSnBxWffc30IKYHCGixJHeAb3TqAD2e0efCed_B85omb,4.0,4 TON Ref#GA4TCOBRHE======,50960160000001
2024-11-17 00:57:46,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4TCOBRHA======,50960133000003
2024-11-17 00:56:37,EQAAmQJcxdLGmwl76kDJ7iJfxQ49wqVUzO6fisNOd32_6wTa,5.0,5 TON Ref#GA4TCOBRG4======,50960111000001
2024-11-17 00:55:56,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4TCOBRGU======,50960092000003
2024-11-17 00:55:45,EQC0fO2jTo2nJuC4f8LGWafdqt0MWFy1aL0yYMB0MGoKzO1n,1.0,1 TON Ref#GA4TCOBRGQ======,50960090000001
2024-11-17 00:55:16,EQB2uDbaqPK-vzj9p20TqNKKoK9zgmWWOZXIVGdOMn3rtmM1,1.0,1 TON Ref#GA4TCOBRGM======,50960077000003
2024-11-17 00:54:52,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4TCOBRGI======,50960071000001
2024-11-17 00:54:22,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4TCOBQGY======,50960057000003
2024-11-17 00:53:35,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4TCOBQGI======,50960039000003
2024-11-17 00:53:23,EQBAqIXCEgBJb8RmPCHAa1RST5_D4AMI7M8rc3bTD-mtdF8R,3.69,3.69 TON Ref#GA4TCOBQGE======,50960034000003
2024-11-17 00:53:12,EQAjcbmz0Oy7CMXTA58FTt9r8ghZnQkONV117M-ME_PKYwFD,3.11,3.11 TON Ref#GA4TCOBQGA======,50960033000001
2024-11-17 00:53:06,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4TCNZZHA======,50960028000003
2024-11-17 00:52:20,EQBUdIW7lMocou90BHe_nU1ySA-cs4QAdFlmAmfP4-7rCJkU,5.0,5 TON Ref#GA4TCNZZGQ======,50960012000003
2024-11-17 00:52:14,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4TCNZZGM======,50960010000003
2024-11-17 00:52:12,EQBtmzO-NeXp7NUc0QWSC1QhOV_Rlw7jU39wHsLWWOsfL0JW,5.0,5 TON Ref#GA4TCNZYHE======,50960009000003
2024-11-17 00:51:40,EQBygtsm3Gx2CQaMOxhle74SPmiv1eWpUEuepeW-0iLQxKol,1.0,1 TON Ref#GA4TCNZZGE======,50959997000003
2024-11-17 00:50:30,EQCwepVuNuhOKUe8RXDyshbRHkQeyz4quRDmpil_qQ5kVaks,3.27,3.27 TON Ref#GA4TCNZYGM======,50959973000001
2024-11-17 00:50:33,EQBygtsm3Gx2CQaMOxhle74SPmiv1eWpUEuepeW-0iLQxKol,5.0,5 TON Ref#GA4TCNZYGI======,50959971000003
2024-11-17 00:49:26,EQAki94oe2TPk4msTaa6jON8E82EF6s2ASjagjGeyS90r4Z6,1.0,1 TON Ref#GA4TCNZYGA======,50959949000001
2024-11-17 00:49:14,EQACu32JsBBqKMhcqrJlic7N89YFfrmUECQ52WYLRFGoBLUM,1.0,1 TON Ref#GA4TCNZXHE======,50959945000001
2024-11-17 00:48:59,EQDCrUxpih5_LpFm4-V5hUTZZvHQRPB12l9ySJgAb161eLA4,1.0,1 TON Ref#GA4TCNZXHA======,50959938000001
2024-11-17 00:47:03,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4TCNZXGQ======,50959894000002
2024-11-17 00:47:02,EQCUCVR0P2OeThJVRO5QK-ugEH4tQUnR_p-oO0-dFMfhC9Ds,1.0,1 TON Ref#GA4TCNZXGM======,50959894000001
2024-11-17 00:46:39,EQBUdIW7lMocou90BHe_nU1ySA-cs4QAdFlmAmfP4-7rCJkU,1.0,1 TON Ref#GA4TCNZXGI======,50959881000003
2024-11-17 00:45:42,EQBUdIW7lMocou90BHe_nU1ySA-cs4QAdFlmAmfP4-7rCJkU,1.0,1 TON Ref#GA4TCNZWHA======,50959859000003
2024-11-17 00:45:14,EQCUCVR0P2OeThJVRO5QK-ugEH4tQUnR_p-oO0-dFMfhC9Ds,1.0,1 TON Ref#GA4TCNZWGY======,50959852000001
2024-11-17 00:44:19,EQBUdIW7lMocou90BHe_nU1ySA-cs4QAdFlmAmfP4-7rCJkU,3.08,3.08 TON Ref#GA4TCNZWGQ======,50959828000003
2024-11-17 00:43:44,EQDCrUxpih5_LpFm4-V5hUTZZvHQRPB12l9ySJgAb161eLA4,1.0,1 TON Ref#GA4TCNZWGA======,50959820000001
2024-11-17 00:41:51,EQA0eUoe0c3NupuT6IMBAtamUac1VJjXr2UfYsiVQnkShl0p,1.98,1.98 TON Ref#GA4TCNZVG4======,50959776000002
