date,from,value,comment
2024-11-14 14:26:56,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.0,1 TON Ref#GA2TCMJUGA======
2024-11-14 14:26:49,EQAuJ51zwuhBvR5HmUMrLCooMsPVI7BWSKpQcrKbEs6oHlZU,1.0,1 TON Ref#GA2TCMJUGY======
2024-11-14 14:26:47,EQCEZB6SeHUL2a1NCJ2Dth-TI-jMYNHIMILItAU8AD0wusg-,1.0,1 TON Ref#GA2TCMJUGM======
2024-11-14 14:26:38,EQBaLGXDQIctRomTxIAjAgMMtYoz-o_67u1B7R04GMz3f8rD,1.0,1 TON Ref#GA2TCMJUGE======
2024-11-14 14:26:01,EQDm7hbfGOjzyHxEY5aKAOUOcPsuDFBgx1g_ZOxb4_QOu0gK,1.0,1 TON Ref#GA2TCMJTGY======
2024-11-14 14:26:04,EQB9NesyV-tBC7OVaEYioNzUUZBhmsg6T75Yssx3cx_sdC-T,5.0,5 TON Ref#GA2TCMJTG4======
2024-11-14 14:25:49,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMJTGU======
2024-11-14 14:25:40,EQAi1HC5ZCPCH6am6Hrhy3Opf7vPisPl6QOHgnR8laveMhWD,1.0,1 TON Ref#GA2TCMJTGM======
2024-11-14 14:25:40,EQBsC1s0da4OcXeR4FN2f1SRjDuFwFq2_sy0XiYtnzaXhpKE,1.0,1 TON Ref#GA2TCMJTGI======
2024-11-14 14:25:29,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TCMJSHE======
2024-11-14 14:25:36,EQBA2p7y-kXyAN00laB0Yif0gDYaa0G7Gy2h2q_88_HPVg2-,4.69,4.69 TON Ref#GA2TCMJTGA======
2024-11-14 14:25:24,EQDbBYHa6ngDXN6AGSFhsPcPzKDiS5U3vi1u451mE3mrj0N0,2.8,2.8 TON Ref#GA2TCMJSGU======
2024-11-14 14:25:22,EQAuJ51zwuhBvR5HmUMrLCooMsPVI7BWSKpQcrKbEs6oHlZU,1.0,1 TON Ref#GA2TCMJSGY======
2024-11-14 14:25:14,EQBaLGXDQIctRomTxIAjAgMMtYoz-o_67u1B7R04GMz3f8rD,1.0,1 TON Ref#GA2TCMJSGM======
2024-11-14 14:24:55,EQAP8XX4fefY8d4X_k8TIVLpS3MhSv3ZvY7b3x-4mP2gDjHI,1.0,1 TON Ref#GA2TCMJSGA======
2024-11-14 14:24:49,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMJRHE======
2024-11-14 14:24:49,EQDBzd5PPeUwenBT0g5JIOT90p7dYyDq7w5W2nv5E_-KwgdX,1.0,1 TON Ref#GA2TCMJSGE======
2024-11-14 14:24:31,EQCtQoq1vWICSmvx7w61i6EmTbAvy6vbLR6M8qnD8MAOCW0-,1.0,1 TON Ref#GA2TCMJRGY======
2024-11-14 14:24:29,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMJRGM======
2024-11-14 14:23:51,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TCMJQHE======
2024-11-14 14:23:54,EQBsC1s0da4OcXeR4FN2f1SRjDuFwFq2_sy0XiYtnzaXhpKE,1.0,1 TON Ref#GA2TCMJQHA======
2024-11-14 14:23:46,EQCYa3O0vg6cYhQSc0c0or-2Uu2iHoM6uo-CkJV_YfYzyMml,3.36,3.36 TON Ref#GA2TCMJQGU======
2024-11-14 14:23:38,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMJQGQ======
2024-11-14 14:23:32,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,1.0,1 TON Ref#GA2TCMJQGM======
2024-11-14 14:23:26,EQAi1HC5ZCPCH6am6Hrhy3Opf7vPisPl6QOHgnR8laveMhWD,3.71,3.71 TON Ref#GA2TCMJQGA======
2024-11-14 14:23:23,EQB9NesyV-tBC7OVaEYioNzUUZBhmsg6T75Yssx3cx_sdC-T,1.0,1 TON Ref#GA2TCMBZHE======
2024-11-14 14:22:53,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMBZGU======
2024-11-14 14:22:51,EQC--mbY5hUK-gLeqs-871Kd-NJzta8fmlqZqe7coPHWU8CH,1.0,1 TON Ref#GA2TCMBZGM======
2024-11-14 14:22:22,EQBsC1s0da4OcXeR4FN2f1SRjDuFwFq2_sy0XiYtnzaXhpKE,1.0,1 TON Ref#GA2TCMBYHE======
2024-11-14 14:22:13,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMBYHA======
2024-11-14 14:22:11,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TCMBYG4======
2024-11-14 14:21:33,EQDIrFCDZciCXfC66L-grlxOizjvwhVDH7n0_1A1_dG9M_LE,2.6,2.6 TON Ref#GA2TCMBYGA======
2024-11-14 14:20:44,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMBXGM======
2024-11-14 14:20:33,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMBXGI======
2024-11-14 14:20:33,EQDrFfC5hoMbRFAXjLq-7bN11Ma13rGDL6U8CkHGHn36RQn2,1.0,1 TON Ref#GA2TCMBXGE======
2024-11-14 14:19:57,EQCwjLLF1VyxzGPG0QcYCnXcGVVccesOJtA5twCe45FONlL8,3.8,3.8 TON Ref#GA2TCMBWGI======
2024-11-14 14:19:46,EQD_59VzexIjDo7X4SouY4yoTaG5G4osTYOWNVScDUfXcA1Q,3.85,3.85 TON Ref#GA2TCMBWGE======
2024-11-14 14:19:37,EQDrFfC5hoMbRFAXjLq-7bN11Ma13rGDL6U8CkHGHn36RQn2,1.0,1 TON Ref#GA2TCMBWGA======
2024-11-14 14:19:17,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMBVHA======
2024-11-14 14:19:13,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TCMBVGU======
2024-11-14 14:19:13,EQDQH_8dtqVOz6igpPNsqx6Q-d-XKRhJ7yUHwMtv2lEnXgU3,5.0,5 TON Ref#GA2TCMBVGQ======
2024-11-14 14:19:13,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMBVGY======
2024-11-14 14:18:40,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TCMBUHA======
2024-11-14 14:18:38,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TCMBUHE======
2024-11-14 14:18:23,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TCMBUG4======
2024-11-14 14:18:16,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TCMBUGY======
2024-11-14 14:18:12,EQAP8XX4fefY8d4X_k8TIVLpS3MhSv3ZvY7b3x-4mP2gDjHI,1.86,1.86 TON Ref#GA2TCMBUGU======
2024-11-14 14:17:53,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMBUGI======
2024-11-14 14:17:45,EQDrFfC5hoMbRFAXjLq-7bN11Ma13rGDL6U8CkHGHn36RQn2,1.0,1 TON Ref#GA2TCMBUGA======
2024-11-14 14:17:28,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TCMBTHA======
2024-11-14 14:17:20,EQCzioAihIEC_-D-MBSVrrGcfcefcIZv2gJBU_S3jreE_zyF,1.0,1 TON Ref#GA2TCMBTGU======
2024-11-14 14:17:03,EQDi-pCfb-ay-TxPjxxoRDjXl3ofP7uVKNGmcN8_v-LJo41c,1.0,1 TON Ref#GA2TCMBTGQ======
2024-11-14 14:16:52,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TCMBTGI======
2024-11-14 14:16:24,EQDw-pxXJS9nl7w1VKpP837J1xmTYG0IgMmybYUDU5Ox0f8r,1.0,1 TON Ref#GA2TCMBSHA======
2024-11-14 14:16:21,EQDrFfC5hoMbRFAXjLq-7bN11Ma13rGDL6U8CkHGHn36RQn2,1.0,1 TON Ref#GA2TCMBSG4======
2024-11-14 14:16:21,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TCMBSGY======
2024-11-14 14:15:59,EQCo9olN3h-FNqUHHD_GOxTKZ6Ng3NGoQRpfFU0BTIzM13_t,1.0,1 TON Ref#GA2TCMBSGM======
2024-11-14 14:15:26,EQCmcj8JzY-pFk1RUNp2BDcNiFJvaj400rFzeYoJlRcR9LLU,1.0,1 TON Ref#GA2TCMBSGA======
2024-11-14 14:15:13,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMBSGI======
2024-11-14 14:15:06,EQAvf9pD4MNHSGYOAd45S8cbhbCi4bad3DSoSIWtRMpgTFby,3.0,3 TON Ref#GA2TCMBRG4======
2024-11-14 14:15:01,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TCMBRHE======
2024-11-14 14:15:01,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TCMBRGY======
2024-11-14 14:14:58,EQB1hrZ5N8OVqXQR36Ruq-qajN79NNorfqNQqeQy3gjdhNfn,1.0,1 TON Ref#GA2TCMBRHA======
2024-11-14 14:14:35,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TCMBRGU======
2024-11-14 14:14:32,EQDC27gOXYa0wGf0Pj2rLMG1pBWeta9ggI9kNxwg0cLCV-_w,1.0,1 TON Ref#GA2TCMBRGQ======
2024-11-14 14:14:29,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TCMBRGE======
2024-11-14 14:14:29,EQAuJ51zwuhBvR5HmUMrLCooMsPVI7BWSKpQcrKbEs6oHlZU,3.51,3.51 TON Ref#GA2TCMBRGI======
2024-11-14 14:14:15,EQBiWJExiwKQryDVttzXyQIyo3ESF0_yY2QtpRwkWicl8OOt,1.0,1 TON Ref#GA2TCMBRGA======
2024-11-14 14:14:01,EQAQGmNVEc0xTfigG4b6n6OEP3sEXEhskzYILW-e2zfSZcno,1.0,1 TON Ref#GA2TCMBQHE======
2024-11-14 14:14:05,EQB4ooYlLJl7xkwJvhZF_TNNBPWsBAPOrizpJ7ZfhMweCQzB,1.0,1 TON Ref#GA2TCMBQHA======
2024-11-14 14:13:56,EQAvHBu96OaMMzSr1PEpPeE5mxG1aU1OXBS1WfVSansAdL5Y,1.0,1 TON Ref#GA2TCMBQG4======
2024-11-14 14:13:28,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TCMBQGI======
2024-11-14 14:13:04,EQDC27gOXYa0wGf0Pj2rLMG1pBWeta9ggI9kNxwg0cLCV-_w,1.0,1 TON Ref#GA2TAOJZGU======
2024-11-14 14:12:49,EQDBzd5PPeUwenBT0g5JIOT90p7dYyDq7w5W2nv5E_-KwgdX,1.0,1 TON Ref#GA2TAOJZGQ======
2024-11-14 14:12:45,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TAOJZGI======
2024-11-14 14:12:45,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TAOJYGQ======
2024-11-14 14:12:45,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJZGM======
2024-11-14 14:12:44,EQAld5vH7P_4C4pt65KH42A4Dv7XbxjKo83edLceBnW_ODNn,1.0,1 TON Ref#GA2TAOJZGE======
2024-11-14 14:12:14,EQBbgbhEmG-R_7gUX0ED6btdX1WWzeq8ELO9r7Co6ENQ95Md,1.0,1 TON Ref#GA2TAOJYGY======
2024-11-14 14:12:00,EQAvHBu96OaMMzSr1PEpPeE5mxG1aU1OXBS1WfVSansAdL5Y,1.0,1 TON Ref#GA2TAOJYGM======
2024-11-14 14:11:48,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TAOJYGI======
2024-11-14 14:11:48,EQB2HyYkmGoq73507Fl91oangIGvvFWkdQR2CJ8xUQFHpSLu,1.0,1 TON Ref#GA2TAOJYGA======
2024-11-14 14:11:48,EQB1bj6huZFoz5i_XBcMDxCj4cBTaXYAo-E1D89z9LJI41jq,1.0,1 TON Ref#GA2TAOJYGE======
2024-11-14 14:10:57,EQDgm2WuxbjzEUG7ehM0O9p8g3rnf1iDB0-zSDwFR3oPsBRK,1.87,1.87 TON Ref#GA2TAOJWHA======
2024-11-14 14:10:57,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJXGY======
2024-11-14 14:10:54,EQDBzd5PPeUwenBT0g5JIOT90p7dYyDq7w5W2nv5E_-KwgdX,1.0,1 TON Ref#GA2TAOJXGU======
2024-11-14 14:10:55,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,1.0,1 TON Ref#GA2TAOJXGE======
2024-11-14 14:10:40,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TAOJXGI======
2024-11-14 14:10:41,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TAOJXGM======
2024-11-14 14:10:27,EQB1bj6huZFoz5i_XBcMDxCj4cBTaXYAo-E1D89z9LJI41jq,1.0,1 TON Ref#GA2TAOJWG4======
2024-11-14 14:10:11,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TAOJWGY======
2024-11-14 14:10:03,EQCpiCs9vwZ2rVz7t3fJZNLdHocQbAD82t9cZjb_8dntANmy,1.0,1 TON Ref#GA2TAOJWGQ======
2024-11-14 14:09:52,EQDL0VRqa-eTpASVZDhoPXuw3TH5NWNUcSzIyXXDkEgXkLPu,1.0,1 TON Ref#GA2TAOJWGM======
2024-11-14 14:09:43,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJWGA======
2024-11-14 14:09:37,EQDHGqcNPPwD8icZYE9JpJiJLx0GESco3rZ26UVYdgRDg7kM,4.26,4.26 TON Ref#GA2TAOJVHE======
2024-11-14 14:09:22,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOJVG4======
2024-11-14 14:09:06,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TAOJVGQ======
2024-11-14 14:09:08,EQBvdxO4tXmRAfmaECoNGes7NX7bSHy1mfI7tPG6o_B2LFF1,4.2,4.2 TON Ref#GA2TAOJVGA======
2024-11-14 14:08:59,EQB1bj6huZFoz5i_XBcMDxCj4cBTaXYAo-E1D89z9LJI41jq,1.0,1 TON Ref#GA2TAOJVGM======
2024-11-14 14:08:18,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TAOJUHA======
2024-11-14 14:08:09,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,1.0,1 TON Ref#GA2TAOJUG4======
2024-11-14 14:07:51,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJUGU======
2024-11-14 14:07:18,EQBhp1c5Q3CDAljemt9Qu_pNAnACB9KpCL65JyS-eoTX6zRU,1.0,1 TON Ref#GA2TAOJTHE======
2024-11-14 14:07:09,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TAOJTG4======
2024-11-14 14:07:03,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOJTHA======
2024-11-14 14:06:31,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOJTGM======
2024-11-14 14:06:36,EQBfkac99hZoFr2VlnLlN63x-mQAto_xw1bkK3Y9XrqBP6KX,1.0,1 TON Ref#GA2TAOJSGY======
2024-11-14 14:06:27,EQDw-pxXJS9nl7w1VKpP837J1xmTYG0IgMmybYUDU5Ox0f8r,3.18,3.18 TON Ref#GA2TAOJTGA======
2024-11-14 14:06:25,EQCkDCkoGqzTIXpf80DZ883FmvJsKVsEacG88RnJbRdtACH2,1.0,1 TON Ref#GA2TAOJTGE======
2024-11-14 14:06:22,EQC_2-vL_qLcebypd6FRPSnxXV9CAF1GsIX_XCj4lrVkeJtr,1.0,1 TON Ref#GA2TAOJSHE======
2024-11-14 14:06:27,EQBvuhQUXNOt570CRdOZQjmVKoeiCSPii9-kd0eaDjYSNLdd,5.0,5 TON Ref#GA2TAOJTGI======
2024-11-14 14:06:13,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,5.0,5 TON Ref#GA2TAOJSG4======
2024-11-14 14:06:00,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJSGU======
2024-11-14 14:05:50,EQDpChVke-Dq4DjKNUTuKg6mO1uxEiSIiH920cgeRywYxVFl,2.22,2.22 TON Ref#GA2TAOJSGQ======
2024-11-14 14:05:33,EQCkDCkoGqzTIXpf80DZ883FmvJsKVsEacG88RnJbRdtACH2,1.0,1 TON Ref#GA2TAOJSGE======
2024-11-14 14:05:19,EQBvuhQUXNOt570CRdOZQjmVKoeiCSPii9-kd0eaDjYSNLdd,1.0,1 TON Ref#GA2TAOJRG4======
2024-11-14 14:04:47,EQDPJPH2wA8o_E0mxNcE5e9brwhFB-z2KFuuDbeL0eek7LjG,1.0,1 TON Ref#GA2TAOJRGQ======
2024-11-14 14:04:45,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOJRGU======
2024-11-14 14:04:34,EQCkDCkoGqzTIXpf80DZ883FmvJsKVsEacG88RnJbRdtACH2,1.0,1 TON Ref#GA2TAOJRGI======
2024-11-14 14:04:40,EQBvuhQUXNOt570CRdOZQjmVKoeiCSPii9-kd0eaDjYSNLdd,1.0,1 TON Ref#GA2TAOJRGM======
2024-11-14 14:04:12,EQBfkac99hZoFr2VlnLlN63x-mQAto_xw1bkK3Y9XrqBP6KX,3.5,3.5 TON Ref#GA2TAOJRGA======
2024-11-14 14:03:38,EQDTz6znV3DBzt48XtF4pOAIzqrlRXCdjp2_kqFfkCsC5f68,1.0,1 TON Ref#GA2TAOJQHE======
2024-11-14 14:03:29,EQCpkvblpEaFtnFDFPMGgnUmxWZjv7sPdXR2znf93wud53ot,1.0,1 TON Ref#GA2TAOJQG4======
2024-11-14 14:03:18,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOJQGY======
2024-11-14 14:03:14,EQC5uBtmOsIl9SSsAfR8Bg3w6U9PyQ4eUH-F8Lbwd7L5d40P,5.0,5 TON Ref#GA2TAOJQGU======
2024-11-14 14:03:04,EQDPJPH2wA8o_E0mxNcE5e9brwhFB-z2KFuuDbeL0eek7LjG,1.0,1 TON Ref#GA2TAOJQGM======
2024-11-14 14:03:10,EQBvuhQUXNOt570CRdOZQjmVKoeiCSPii9-kd0eaDjYSNLdd,1.0,1 TON Ref#GA2TAOJQGQ======
2024-11-14 14:02:50,EQBQbm-2xITw4E02N2n7WBMh08Acr-iov45Kx1P_6UMgK0wu,1.0,1 TON Ref#GA2TAOJQGI======
2024-11-14 14:02:50,EQBLPKUCkx7yOkLk4jJjYjr8gJiXEP4eIWRDZDlVpTTWvU57,5.0,5 TON Ref#GA2TAOJQGE======
2024-11-14 14:02:32,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,1.0,1 TON Ref#GA2TAOBZHE======
2024-11-14 14:02:04,EQAXpG1fLVRj2pRNiVv00HRRc5_Nw3IxjGu4UXBu4AxVD4b5,1.0,1 TON Ref#GA2TAOBZGY======
2024-11-14 14:01:59,EQCnd-WQ5EotdEhd1-9zQBAqzAiQsZjb_ibcovESbh_aMjQ0,5.0,5 TON Ref#GA2TAOBZG4======
2024-11-14 14:01:42,EQCIyo_skpoR9f_y5pGf21G5s1HlTrzAHEwqffuCotlioL1A,5.0,5 TON Ref#GA2TAOBZGM======
2024-11-14 14:01:47,EQBTnD8_J37DRxO76qNfcIPRcWnge1tbTxd7Hqj549bohGr7,1.0,1 TON Ref#GA2TAOBZGI======
2024-11-14 14:01:47,EQBQbm-2xITw4E02N2n7WBMh08Acr-iov45Kx1P_6UMgK0wu,1.0,1 TON Ref#GA2TAOBZGQ======
2024-11-14 14:01:38,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,1.0,1 TON Ref#GA2TAOBZGE======
2024-11-14 14:01:21,EQA6GgMuIsu-8BT2hEVnTpK4L8flEAdqE5SN_OOh6DhqWG8J,1.0,1 TON Ref#GA2TAOBYGI======
2024-11-14 14:01:18,EQAt-a6FdveM2spLWDz5q-ospBL7iTEQjAdfmduakKmghsIV,1.0,1 TON Ref#GA2TAOBYGU======
2024-11-14 14:01:08,EQA19zANwLVHXhxfq9urxeA2ojiJfgc8ZfoqVjVYOqAQ2Ad4,2.61,2.61 TON Ref#GA2TAOBXHE======
2024-11-14 14:01:13,EQBeHWb_yeZZXdYbocI1aED3cDQbZXUKc4i0JYGLW_tO6w5A,4.61,4.61 TON Ref#GA2TAOBYGM======
2024-11-14 14:01:01,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TAOBXHA======
2024-11-14 14:00:57,EQCPwP6uMxrQSiVw83xtBfeVfqcqPHkRkpQ-16f2N6zshj1C,1.0,1 TON Ref#GA2TAOBXGY======
2024-11-14 14:00:57,EQC5uBtmOsIl9SSsAfR8Bg3w6U9PyQ4eUH-F8Lbwd7L5d40P,1.0,1 TON Ref#GA2TAOBXG4======
2024-11-14 14:00:34,EQAt-a6FdveM2spLWDz5q-ospBL7iTEQjAdfmduakKmghsIV,1.0,1 TON Ref#GA2TAOBWHE======
2024-11-14 14:00:41,EQBW9KRp_DNV1HpReJYTTHkoWtst0fj5LdoIjbv5LOTu1zsP,1.0,1 TON Ref#GA2TAOBXGQ======
2024-11-14 14:00:39,EQB7OWc_Yd_Ht-s-6vaUUdCE7NYYSZSS5KWVe4H1md5gFAUk,5.0,5 TON Ref#GA2TAOBXGE======
2024-11-14 14:00:34,EQBTnD8_J37DRxO76qNfcIPRcWnge1tbTxd7Hqj549bohGr7,1.0,1 TON Ref#GA2TAOBWHA======
2024-11-14 14:00:11,EQBMiho5s9HgCeQ8O-Rd35zoHroZ0au36dSoRvwpU7vdb_Gv,1.0,1 TON Ref#GA2TAOBWGM======
2024-11-14 13:59:59,EQCpkvblpEaFtnFDFPMGgnUmxWZjv7sPdXR2znf93wud53ot,1.0,1 TON Ref#GA2TAOBWGE======
2024-11-14 13:59:57,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,1.0,1 TON Ref#GA2TAOBWGA======
2024-11-14 13:59:52,EQDaAq5UwwRW7N138UEjBFSKIktcfrnZfula5EJ2jQ68ftvB,1.0,1 TON Ref#GA2TAOBVG4======
2024-11-14 13:59:52,EQDPJPH2wA8o_E0mxNcE5e9brwhFB-z2KFuuDbeL0eek7LjG,2.99,2.99 TON Ref#GA2TAOBVGY======
2024-11-14 13:59:36,EQBQbm-2xITw4E02N2n7WBMh08Acr-iov45Kx1P_6UMgK0wu,1.0,1 TON Ref#GA2TAOBVGQ======
2024-11-14 13:59:18,EQA0CKxfmt6sclOAQ2fQv3nRRf7Pd359zu9GkY-VnSJ8y8Xw,5.0,5 TON Ref#GA2TAOBVGE======
2024-11-14 13:58:51,EQAlWaSQQDB1y0zdFi1Rh3pmL37FO1MeRthCwEbjqxGk7VnP,1.0,1 TON Ref#GA2TAOBUGY======
2024-11-14 13:58:40,EQCIyo_skpoR9f_y5pGf21G5s1HlTrzAHEwqffuCotlioL1A,1.0,1 TON Ref#GA2TAOBUG4======
2024-11-14 13:58:23,EQC5uBtmOsIl9SSsAfR8Bg3w6U9PyQ4eUH-F8Lbwd7L5d40P,1.0,1 TON Ref#GA2TAOBUGM======
2024-11-14 13:58:19,EQAfVsznDi0aclEC1fIRSZbHBU67Vdog8KwPckjhNOTiN1uQ,1.0,1 TON Ref#GA2TAOBUGI======
2024-11-14 13:58:26,EQBr298nK1QGVYLZY8_yBFCHyrmitsCk96l4TrSAVe5W1YTq,1.0,1 TON Ref#GA2TAOBUGQ======
2024-11-14 13:58:17,EQDYxEq8AskjRdYR_to_uElxbyn10MmOah_2X_P7oLWt5qS3,3.29,3.29 TON Ref#GA2TAOBUGA======
2024-11-14 13:57:55,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,1.0,1 TON Ref#GA2TAOBTHA======
2024-11-14 13:57:30,EQCIyo_skpoR9f_y5pGf21G5s1HlTrzAHEwqffuCotlioL1A,1.0,1 TON Ref#GA2TAOBTGQ======
2024-11-14 13:57:28,EQDWKtxaxPB4exdQdpTjo8dAVBo9j_LFDCbWFw2x4LkJLTHo,1.0,1 TON Ref#GA2TAOBTGI======
2024-11-14 13:57:19,EQDi8UYFmw8Rm_HWwRla0_wCPszgTASkwj2wubtNMU6ut9oX,4.51,4.51 TON Ref#GA2TAOBSGA======
2024-11-14 13:56:56,EQAlWaSQQDB1y0zdFi1Rh3pmL37FO1MeRthCwEbjqxGk7VnP,2.54,2.54 TON Ref#GA2TAOBRGY======
2024-11-14 13:56:51,EQBscn7W5_Qvie5DozJ1uMBVEud6b3IGc4QMhwkd2aanQOmX,1.0,1 TON Ref#GA2TAOBSGQ======
