date,from,value,comment
2024-11-15 19:31:26,EQDG3Vv0y9JZ0ATsFzNT_IF9rUl-1bQAG7KwIdwE8jYGXEX6,1.0,1 TON Ref#GA4DAMRUGU======
2024-11-15 19:31:17,EQAvXy--OzPK7LmxPXbXY9k7hTlMslm9nzpERNY74F3VxGlS,1.0,1 TON Ref#GA4DAMRUGE======
2024-11-15 19:31:15,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,5.0,5 TON Ref#GA4DAMRTHE======
2024-11-15 19:30:47,EQCLdezQ6iYAnxI2WLnK3jojt-jMSEhPyFVOYdwurtE1ZNng,1.35,1.35 TON Ref#GA4DAMRTGA======
2024-11-15 19:30:32,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.48,2.48 TON Ref#GA4DAMRSHE======
2024-11-15 19:30:27,EQDG3Vv0y9JZ0ATsFzNT_IF9rUl-1bQAG7KwIdwE8jYGXEX6,1.0,1 TON Ref#GA4DAMRSG4======
2024-11-15 19:30:32,EQBvq9PrlbLxUpGBUbmBFCAVsWnl1fhZ_Kwv1CkbjXVp9Oo3,2.49,2.49 TON Ref#GA4DAMRSHA======
2024-11-15 19:30:21,EQDvq-bMOIRDQfSz_T2mS4vbraeqiB2wdszMk2COuZ2rlx6w,1.0,1 TON Ref#GA4DAMRSGI======
2024-11-15 19:30:18,EQAXFbg82vrOipuw42SLjsSAFOWayc83Oo3bbP1IVvzckfWJ,1.0,1 TON Ref#GA4DAMRSGQ======
2024-11-15 19:29:54,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,1.0,1 TON Ref#GA4DAMRRGQ======
2024-11-15 19:29:54,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.48,2.48 TON Ref#GA4DAMRRHA======
2024-11-15 19:29:51,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GA4DAMRRHE======
2024-11-15 19:29:51,EQDJWUx4n2irpWBZoIyDqH0zeb9XQOBy_zTCsojuLWl0_p33,1.0,1 TON Ref#GA4DAMRRGI======
2024-11-15 19:29:46,EQAvXy--OzPK7LmxPXbXY9k7hTlMslm9nzpERNY74F3VxGlS,3.2,3.2 TON Ref#GA4DAMRRGU======
2024-11-15 19:29:49,EQBQTQCDt9b6innc2nfh-AbQpWBulPxzdYZWujDAnT1-11SR,3.2,3.2 TON Ref#GA4DAMRRGM======
2024-11-15 19:29:24,EQDG3Vv0y9JZ0ATsFzNT_IF9rUl-1bQAG7KwIdwE8jYGXEX6,1.0,1 TON Ref#GA4DAMRQHE======
2024-11-15 19:29:25,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.48,2.48 TON Ref#GA4DAMRRGE======
2024-11-15 19:29:16,EQAKToAQpLHSWdXuwiH3-0cbR1C2WX5nVCrb2ujpfej0xftJ,2.45,2.45 TON Ref#GA4DAMRQHA======
2024-11-15 19:29:10,EQDJWUx4n2irpWBZoIyDqH0zeb9XQOBy_zTCsojuLWl0_p33,1.0,1 TON Ref#GA4DAMRQGY======
2024-11-15 19:28:36,EQAXFbg82vrOipuw42SLjsSAFOWayc83Oo3bbP1IVvzckfWJ,3.38,3.38 TON Ref#GA4DAMRQGQ======
2024-11-15 19:28:16,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4DAMRQGI======
2024-11-15 19:27:50,EQDvq-bMOIRDQfSz_T2mS4vbraeqiB2wdszMk2COuZ2rlx6w,1.0,1 TON Ref#GA4DAMJZHE======
2024-11-15 19:27:24,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.48,2.48 TON Ref#GA4DAMJZHA======
2024-11-15 19:27:18,EQDEekQWSJnyglfOP6kYAgv_pLr5mwp0eDwhutHEcztqUXYl,4.49,4.49 TON Ref#GA4DAMJZGY======
2024-11-15 19:27:10,EQC_NPsVeJ4c6b8KCJvOPUIZIr6UMKc9ecV-QwHZcjFHETh7,1.0,1 TON Ref#GA4DAMJZGQ======
2024-11-15 19:26:34,EQDvq-bMOIRDQfSz_T2mS4vbraeqiB2wdszMk2COuZ2rlx6w,3.5,3.5 TON Ref#GA4DAMJZGE======
2024-11-15 19:26:30,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.48,2.48 TON Ref#GA4DAMJZGA======
2024-11-15 19:25:40,EQCrr1O8iClhMZNdYJ98NjWRG0jrHf8la4sDqJmhaRKWuJvQ,5.0,5 TON Ref#GA4DAMJWGY======
2024-11-15 19:25:39,EQAWnSHou8YEiJ-10r8FBWi1n72pHWaMG4xyegzv1T1sCdJ6,2.73,2.73 TON Ref#GA4DAMJYGA======
2024-11-15 19:25:36,EQAiNqgAqhlmrwn1bvim90H8CddxczlFZb7Db3lRg9medh12,3.25,3.25 TON Ref#GA4DAMJXHE======
2024-11-15 19:25:33,EQDJWUx4n2irpWBZoIyDqH0zeb9XQOBy_zTCsojuLWl0_p33,1.0,1 TON Ref#GA4DAMJXGY======
2024-11-15 19:25:22,EQD5CPP7ZABlVMxAe4nNsJiigfvn2mqeZ5l2iyWo_PYKzLod,1.0,1 TON Ref#GA4DAMJXGQ======
2024-11-15 19:25:25,EQBitMzR7PFIUfYu9t-Cz-txrEPN_Xl1zfApkOWPv_VRz2Rb,3.0,3 TON Ref#GA4DAMJXGM======
2024-11-15 19:24:37,EQD5CPP7ZABlVMxAe4nNsJiigfvn2mqeZ5l2iyWo_PYKzLod,5.0,5 TON Ref#GA4DAMJWG4======
2024-11-15 19:23:56,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GA4DAMJWGE======
2024-11-15 19:24:02,EQBxpVlK85IPnPDsuxEJo6tji6Ic9b_5P9BLvjncBfmlSjsl,3.98,3.98 TON Ref#GA4DAMJVHE======
2024-11-15 19:23:45,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4DAMJVHA======
2024-11-15 19:23:43,EQDN1jTV18wBwNEk80B6KKh_B8UQGCTfcu74XbcxCAoLMD_9,1.0,1 TON Ref#GA4DAMJVG4======
2024-11-15 19:23:26,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMJVGU======
2024-11-15 19:23:19,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,2.29,2.29 TON Ref#GA4DAMJVGQ======
2024-11-15 19:23:10,EQCrr1O8iClhMZNdYJ98NjWRG0jrHf8la4sDqJmhaRKWuJvQ,1.0,1 TON Ref#GA4DAMJVGA======
2024-11-15 19:22:57,EQCIyymmJmbl80SB7c_ijugV2XLbuY9FIPsOvkOtge1ijFM1,4.72,4.72 TON Ref#GA4DAMJVGE======
2024-11-15 19:22:57,EQCoAgDmUpyCEYeLUQXj8dlsr_WXZsbAKYLQLWdwu6drAPjJ,3.5,3.5 TON Ref#GA4DAMJUHA======
2024-11-15 19:22:53,EQCeXzXGNbQc-4JgEEmBkxGltg1mxM9D7iYwc8TK9XfOj4aY,1.0,1 TON Ref#GA4DAMJUHE======
2024-11-15 19:22:32,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,1.0,1 TON Ref#GA4DAMJUGM======
2024-11-15 19:22:27,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMJUGY======
2024-11-15 19:22:28,EQAmZYHtTG6QqVWpLHn8xSwPuG0Duwucyj5esWz-l7r0ufh-,1.0,1 TON Ref#GA4DAMJUGU======
2024-11-15 19:22:25,EQDJWUx4n2irpWBZoIyDqH0zeb9XQOBy_zTCsojuLWl0_p33,2.4,2.4 TON Ref#GA4DAMJUGI======
2024-11-15 19:22:15,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DAMJUGA======
2024-11-15 19:22:00,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4DAMJTG4======
2024-11-15 19:21:51,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GA4DAMJTGY======
2024-11-15 19:21:51,EQBUssNZC_jMLSV8NasEyVlKmWpZKWn5Ox_6UmeHEUxkA4ZI,5.0,5 TON Ref#GA4DAMJTGM======
2024-11-15 19:21:39,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMJTGU======
2024-11-15 19:21:17,EQCikhREiihTXE3VmvuUyGqBhSVYtJBDNz_b0zX4NwRFEZ0S,3.38,3.38 TON Ref#GA4DAMJSHE======
2024-11-15 19:21:03,EQC9dKReYZlnx2v966NAzyNNOjL1fHZL5QeVLO9Sc_dowBNU,1.0,1 TON Ref#GA4DAMJSHA======
2024-11-15 19:20:59,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,1.0,1 TON Ref#GA4DAMJSGU======
2024-11-15 19:21:00,EQBnZ-rIX96WGSc8f_Z1SS4mzvLwQp-OP6eqxp46DjNc9a6M,1.0,1 TON Ref#GA4DAMJSG4======
2024-11-15 19:20:52,EQCeXzXGNbQc-4JgEEmBkxGltg1mxM9D7iYwc8TK9XfOj4aY,1.0,1 TON Ref#GA4DAMJSGQ======
2024-11-15 19:20:42,EQCrr1O8iClhMZNdYJ98NjWRG0jrHf8la4sDqJmhaRKWuJvQ,1.0,1 TON Ref#GA4DAMJRHA======
2024-11-15 19:20:48,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DAMJSGE======
2024-11-15 19:20:39,EQC3l4y3oDjFYGRjlovfxoP-QK-yDAQIGJqouiPFCG40O-cv,4.66,4.66 TON Ref#GA4DAMJSGA======
2024-11-15 19:20:39,EQAe-t5DFHx-WV8yegE8MdoM0OMLx1p0VdSkhnkrVPFwD3xc,1.0,1 TON Ref#GA4DAMJRHE======
2024-11-15 19:19:50,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,2.22,2.22 TON Ref#GA4DAMJRGM======
2024-11-15 19:19:50,EQDBqZN41MGTFskiGTNt66TS2Lw7Ohl91-i8UBWa2yuwVEGR,5.0,5 TON Ref#GA4DAMJRGQ======
2024-11-15 19:19:40,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GA4DAMJRGE======
2024-11-15 19:19:30,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,1.0,1 TON Ref#GA4DAMJQG4======
2024-11-15 19:19:29,EQAmZYHtTG6QqVWpLHn8xSwPuG0Duwucyj5esWz-l7r0ufh-,1.0,1 TON Ref#GA4DAMJQHA======
2024-11-15 19:19:00,EQDM24lXWh2w1M4yuuOsraLGqee1gQt2AJfMy4jDaiYMV3Ay,1.0,1 TON Ref#GA4DAMJQGY======
2024-11-15 19:18:59,EQCeXzXGNbQc-4JgEEmBkxGltg1mxM9D7iYwc8TK9XfOj4aY,1.87,1.87 TON Ref#GA4DAMJQGU======
2024-11-15 19:18:56,EQBa385aBw4fc5Pvb1BO7JfSSoVFlH8qjlKRcOQcWsCFJBJa,1.5,1.5 TON Ref#GA4DAMJQGQ======
2024-11-15 19:18:45,EQCrr1O8iClhMZNdYJ98NjWRG0jrHf8la4sDqJmhaRKWuJvQ,2.95,2.95 TON Ref#GA4DAMJQGM======
2024-11-15 19:18:44,EQAe-t5DFHx-WV8yegE8MdoM0OMLx1p0VdSkhnkrVPFwD3xc,3.0,3 TON Ref#GA4DAMJQGI======
2024-11-15 19:18:36,EQA0D9I6tAK5oP8Lo0aQnv7OM3Qc04qyCDfL7lc29wEt56pt,3.25,3.25 TON Ref#GA4DAMJQGE======
2024-11-15 19:18:32,EQBIlBiyYOJ6DbqXEUjvISnme3rMtUggdmzn904qSwa5Dzdf,5.0,5 TON Ref#GA4DAMBZHA======
2024-11-15 19:18:32,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA4DAMBZHE======
2024-11-15 19:18:24,EQDNcAPT-JKL2XRdwLoAD7p1C7lYpuVs-7Rocog-4eHLIzd3,3.24,3.24 TON Ref#GA4DAMBZGU======
2024-11-15 19:17:45,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,1.0,1 TON Ref#GA4DAMBYHE======
2024-11-15 19:17:49,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GA4DAMBZGI======
2024-11-15 19:17:45,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DAMBYHA======
2024-11-15 19:17:39,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA4DAMBZGA======
2024-11-15 19:17:22,EQCTlx8rXsXct7j_t0d1GDQUJ_TJCvH3SdIAqgQVj6DB5DsE,2.91,2.91 TON Ref#GA4DAMBYGA======
2024-11-15 19:16:55,EQBDFPyBc3xIwT0fXHOKeW1ao363_QMD31_6MhF9vJjjCQXP,3.15,3.15 TON Ref#GA4DAMBXGY======
2024-11-15 19:16:48,EQAcHR_gnLWyGT2w3JIJGJT2kZoP3u-SiRqEr1lmxVu64iNy,1.0,1 TON Ref#GA4DAMBXGQ======
2024-11-15 19:16:23,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA4DAMBXGE======
2024-11-15 19:16:08,EQBa385aBw4fc5Pvb1BO7JfSSoVFlH8qjlKRcOQcWsCFJBJa,1.52,1.52 TON Ref#GA4DAMBWGA======
2024-11-15 19:16:05,EQBut0kYDOaPhwQ8CXvuMquJ5dnaTVGD7bNeba50ISv3gHp0,1.0,1 TON Ref#GA4DAMBWGU======
2024-11-15 19:15:49,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,1.0,1 TON Ref#GA4DAMBWGM======
2024-11-15 19:15:55,EQBAmVo-dWoU9Nw2gSViCZbo_KP5s13dnbU45SaJF-y0ShdR,3.24,3.24 TON Ref#GA4DAMBWGQ======
2024-11-15 19:15:38,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA4DAMBWGE======
2024-11-15 19:15:29,EQBIlBiyYOJ6DbqXEUjvISnme3rMtUggdmzn904qSwa5Dzdf,3.9,3.9 TON Ref#GA4DAMBVHA======
2024-11-15 19:14:22,EQAhSdiHuNk8JcP6tMjnyGZCzaA1E35oNaR7Nt_vMFV4O7i7,1.0,1 TON Ref#GA4DAMBUHE======
2024-11-15 19:14:05,EQCO-k_OmBMiL-7vUD7KNq-ZREaNMdG0GtUadHsdmMbtilCE,0.11,0.11 TON Ref#GA4DAMBUGU======
2024-11-15 19:13:28,EQA6Aw87ONaX4V-_5GiJRfs8eGfUrNLFJ54AOwxbqryB04Ud,5.0,5 TON Ref#GA4DAMBTHE======
2024-11-15 19:13:29,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GA4DAMBUGE======
2024-11-15 19:12:46,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA4DAMBTG4======
2024-11-15 19:12:28,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMBTGQ======
2024-11-15 19:11:46,EQBPgENgGcDyIs53bPekC0s5OlWIQb_H3ae3-QjijoTlycBf,1.0,1 TON Ref#GA4DAMBSGI======
2024-11-15 19:11:40,EQDf8JcpJwHfaTVZpVNl5IOfWt3E1GYKrIZmXEyWBemFJaut,5.0,5 TON Ref#GA4DAMBRGY======
2024-11-15 19:11:37,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMBRHA======
2024-11-15 19:11:21,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMBRGQ======
2024-11-15 19:11:18,EQDrsJR-i8_ewGx95Ln4zxYPVnE9ylexP9ekoTe-EVcUimzw,5.0,5 TON Ref#GA4DAMBRGE======
2024-11-15 19:10:55,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA4DAMBQHA======
2024-11-15 19:09:38,EQCptvz7EkUvV5lbIT6a3OUAXCjIA6sxoho1aedY_4Dj9__K,2.49,2.49 TON Ref#GA3TSOJZGE======
2024-11-15 19:09:35,EQCy5nzEZbOgNnMcqgjD6uCrBo-i6s4UpP-z3ebwjMVKEZPs,1.0,1 TON Ref#GA3TSOJYHA======
2024-11-15 19:09:30,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOJYG4======
2024-11-15 19:09:36,EQBttXtPb_65RcFB0kvdIDk3gEY-TQgov_AW3CT6zdVwFHPR,1.0,1 TON Ref#GA3TSOJZGA======
2024-11-15 19:09:18,EQCila79CHY2pub43TpRP1UOXB6mRmGraKGTKyHJIY2FeUdq,1.0,1 TON Ref#GA3TSOJYGM======
2024-11-15 19:09:18,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,1.0,1 TON Ref#GA3TSOJYGQ======
2024-11-15 19:08:51,EQAKrloY1FJ_O6ORW0GTtWm2kZhslBudS5D993q7-9CYanL1,1.0,1 TON Ref#GA3TSOJXHE======
2024-11-15 19:08:15,EQAwMWov_4kNJ69NPTZvYxnXFMiBzfOAiYG7qyE7nq8DOo3I,0.68,0.68 TON Ref#GA3TSOJXGQ======
2024-11-15 19:08:11,EQBdKfeZhl9fBDj8UIghqQH5tHN4RY5Effp1xv6Kec2eq2CO,1.0,1 TON Ref#GA3TSOJXGI======
2024-11-15 19:07:43,EQBEKRq48ic1d_7k0JHiK91Vkp6q0XatGpWFuimrfrxnJMHF,3.48,3.48 TON Ref#GA3TSOJWHE======
2024-11-15 19:07:29,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOJWHA======
2024-11-15 19:07:28,EQBRvZFsUT43byTxg9yb-bC0VDeRu-9P58DGHTDbJ-WwoP6v,2.94,2.94 TON Ref#GA3TSOJWG4======
2024-11-15 19:07:20,EQAvf9pD4MNHSGYOAd45S8cbhbCi4bad3DSoSIWtRMpgTFby,2.66,2.66 TON Ref#GA3TSOJWGQ======
2024-11-15 19:07:16,EQAKrloY1FJ_O6ORW0GTtWm2kZhslBudS5D993q7-9CYanL1,2.41,2.41 TON Ref#GA3TSOJWGI======
2024-11-15 19:06:41,EQDqud3x9p49lobiJ7yxoS6t-PmWf-5zaIiwY-oPMF34JljO,2.94,2.94 TON Ref#GA3TSOJVHE======
2024-11-15 19:06:30,EQDnOfL0EbPMMbhWMsrkTQOsUYH-rIaAMMKX_lTiN79WmmRm,5.0,5 TON Ref#GA3TSOJVGU======
2024-11-15 19:06:29,EQC-VwZz3KZPg0AppCaQOnbpBBRf4etjDjtCueOZNoil34D1,3.39,3.39 TON Ref#GA3TSOJVGQ======
2024-11-15 19:06:06,EQAdT-1--D3v9uDGxk-xUHJdezNGd6kLznCtNU2IpdoopV9w,5.0,5 TON Ref#GA3TSOJUGY======
2024-11-15 19:06:07,EQBeocBXvUMLWlbbvIWafDRNNhPKtDSUEQX_YVEJxy1FV_HG,1.0,1 TON Ref#GA3TSOJVGE======
2024-11-15 19:05:35,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOJUGM======
2024-11-15 19:05:08,EQD_TqvCrqmeUYnoV3ZWvezj2ebHJzOsdnfDjYP8l2qu0Hdj,1.0,1 TON Ref#GA3TSOJTG4======
2024-11-15 19:04:47,EQAd8Vp0kid60UjUzlBK8N_JPSw83vukTHtZX4e5jqrDxEd8,1.0,1 TON Ref#GA3TSOJTGM======
2024-11-15 19:04:48,EQCo6i4-XfCKGynpPrdL3YYgVBJzqO_wB3EmZNCz730q_AIM,1.0,1 TON Ref#GA3TSOJTGU======
2024-11-15 19:04:37,EQChZSzYMTZbksbebK_2aQ9vY5d7naeeJEfYOwBc7ziNix5E,2.94,2.94 TON Ref#GA3TSOJTGE======
2024-11-15 19:04:36,EQAxXkjYGykjOjP2noO1fxz14K35mIKhuZdkY_75rNlOpvNN,4.62,4.62 TON Ref#GA3TSOJTGA======
2024-11-15 19:04:27,EQCnTpps4-x-QLz4cTFmQSW6ej8vm6gUXzGazt5xfzsZfUCJ,3.12,3.12 TON Ref#GA3TSOJSG4======
2024-11-15 19:04:17,EQAdT-1--D3v9uDGxk-xUHJdezNGd6kLznCtNU2IpdoopV9w,1.0,1 TON Ref#GA3TSOJSHA======
2024-11-15 19:04:18,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOJSHE======
2024-11-15 19:03:40,EQCsY0Z54G5UAE4MzKY5orp1jOwLkJUWVMuTEeV5km3tC8mF,2.94,2.94 TON Ref#GA3TSOJSGI======
2024-11-15 19:03:05,EQAd8Vp0kid60UjUzlBK8N_JPSw83vukTHtZX4e5jqrDxEd8,1.0,1 TON Ref#GA3TSOJRHE======
2024-11-15 19:03:05,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,5.0,5 TON Ref#GA3TSOJRHA======
2024-11-15 19:02:26,EQDS_IRNtQbKHNu8PkWgXS6kHu-pjvkr7uRvx6NvF98TelnG,1.0,1 TON Ref#GA3TSOJRGQ======
2024-11-15 19:02:14,EQBUssNZC_jMLSV8NasEyVlKmWpZKWn5Ox_6UmeHEUxkA4ZI,3.51,3.51 TON Ref#GA3TSOJRGU======
2024-11-15 19:01:56,EQBX9zBDHF5Iut01PJg4aIpMEmMIkvKQDvuxsVHE4DbV6A7-,2.94,2.94 TON Ref#GA3TSOJQHE======
2024-11-15 19:01:44,EQALh1yJZUhlegu9zIWD97VZFloJo4UkMCLkf7Y_mLjh2d_H,1.0,1 TON Ref#GA3TSOJQGY======
2024-11-15 19:01:37,EQDJ6FntEwCHvSVZDfJs1catzGNEQLmn7w2bq_c-zjdtcDg8,2.47,2.47 TON Ref#GA3TSOJQGQ======
2024-11-15 19:01:24,EQBeocBXvUMLWlbbvIWafDRNNhPKtDSUEQX_YVEJxy1FV_HG,1.0,1 TON Ref#GA3TSOJQGA======
2024-11-15 19:01:16,EQAGhgCafqManTepLv_ub2OBbXRDY9AaDPEZc5ntS0kcSMS7,1.0,1 TON Ref#GA3TSOBZHE======
2024-11-15 19:01:11,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOJQGI======
2024-11-15 19:01:05,EQC9TdCAZKmuzYXT0lX1eB05qKS8Q27ClEjdlMmx797ahxI3,1.0,1 TON Ref#GA3TSOBZHA======
2024-11-15 19:01:04,EQDHLpj5-50mTS2cSDxn1SgkhHXhP34fA4DsXTGiB8cOroPs,3.19,3.19 TON Ref#GA3TSOJQGE======
2024-11-15 19:00:37,EQBdKfeZhl9fBDj8UIghqQH5tHN4RY5Effp1xv6Kec2eq2CO,1.0,1 TON Ref#GA3TSOBZGM======
2024-11-15 19:00:29,EQCPm7FJYl8ToCJZCCWeNpF1_mXR8Ou2quU5EDXVTW8yeu-j,1.0,1 TON Ref#GA3TSOBZGE======
2024-11-15 19:00:31,EQBcC-J0Ve_zDRYSxk0gtt7mScPSxtUNxWFV4kG4KIN7sKAN,2.94,2.94 TON Ref#GA3TSOBZGI======
2024-11-15 19:00:06,EQAd8Vp0kid60UjUzlBK8N_JPSw83vukTHtZX4e5jqrDxEd8,1.0,1 TON Ref#GA3TSOBYGY======
2024-11-15 19:00:01,EQAmZYHtTG6QqVWpLHn8xSwPuG0Duwucyj5esWz-l7r0ufh-,1.0,1 TON Ref#GA3TSOBZGA======
2024-11-15 19:00:03,EQBGZ_C61M6m8D87-KksHJmzX9jGrZ6Cpwrxu92neP4u8XH6,4.0,4 TON Ref#GA3TSOBYHA======
2024-11-15 18:59:53,EQDL0VRqa-eTpASVZDhoPXuw3TH5NWNUcSzIyXXDkEgXkLPu,5.0,5 TON Ref#GA3TSOBYGU======
2024-11-15 18:59:39,EQBdKfeZhl9fBDj8UIghqQH5tHN4RY5Effp1xv6Kec2eq2CO,1.0,1 TON Ref#GA3TSOBYGM======
2024-11-15 18:59:31,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOBXHA======
2024-11-15 18:59:36,EQBRdUSK9CUwh7BS1eBEg83uB2z_RYKiOuy_m_nie3prn4Bv,1.0,1 TON Ref#GA3TSOBXGY======
2024-11-15 18:59:32,EQBMVZOImQn8n2WgwE50jhW7AC6rhp19WSEwu04HfeBor1_h,2.94,2.94 TON Ref#GA3TSOBYGI======
2024-11-15 18:58:53,EQDD1FIvLccFtrxRfFSHHU_aw8qFwN8HpPXyKolTiUxs1GSL,5.0,5 TON Ref#GA3TSOBXGE======
2024-11-15 18:58:47,EQCvywRpLIXSLBTt6ERWhW2rtix5v9urj5GXJGEvQbssAtQw,1.0,1 TON Ref#GA3TSOBXGA======
2024-11-15 18:58:43,EQBeocBXvUMLWlbbvIWafDRNNhPKtDSUEQX_YVEJxy1FV_HG,1.0,1 TON Ref#GA3TSOBWHE======
2024-11-15 18:58:05,EQAiifmYPns-aNnEAVUxTXMscjBkftx4R3KxVQpCicwt7qOq,2.89,2.89 TON Ref#GA3TSOBWGE======
2024-11-15 18:58:12,EQBdKfeZhl9fBDj8UIghqQH5tHN4RY5Effp1xv6Kec2eq2CO,3.02,3.02 TON Ref#GA3TSOBWGM======
2024-11-15 18:58:00,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,1.0,1 TON Ref#GA3TSOBWGI======
2024-11-15 18:58:00,EQDL0VRqa-eTpASVZDhoPXuw3TH5NWNUcSzIyXXDkEgXkLPu,1.0,1 TON Ref#GA3TSOBVHA======
2024-11-15 18:57:53,EQD8v4pk_rvZcG0etpDglvsF7Q4-Sa9HAl9_eCAu36ohpyjw,2.94,2.94 TON Ref#GA3TSOBWGA======
2024-11-15 18:57:46,EQAd8Vp0kid60UjUzlBK8N_JPSw83vukTHtZX4e5jqrDxEd8,1.0,1 TON Ref#GA3TSOBVG4======
2024-11-15 18:57:45,EQC2hcoe4LXUocDPPdzOeCPLeJ7FsXMby2M88LOYVxmF4BB0,3.0,3 TON Ref#GA3TSOBVGQ======
2024-11-15 18:57:44,EQBlv7EBjOvDfEsf1TSp3jvJUVDemrZ6pxPIWfpVJ4DoMC_F,2.59,2.59 TON Ref#GA3TSOBVGU======
