date,from,value,comment,lt
2024-11-18 01:49:02,EQCaMWGxY8q6_jZeO_IqAe5j2c4ZdWDljXxBe8oh1hAQf3vW,3.46,3.46 TON Ref#GEYDANBZHA======,50994010000001
2024-11-18 01:48:28,EQALh1yJZUhlegu9zIWD97VZFloJo4UkMCLkf7Y_mLjh2d_H,1.0,1 TON Ref#GEYDANBZGU======,50993998000001
2024-11-18 01:48:33,EQBnZ-rIX96WGSc8f_Z1SS4mzvLwQp-OP6eqxp46DjNc9a6M,1.0,1 TON Ref#GEYDANBZGY======,50993995000003
2024-11-18 01:47:26,EQDrKUvJQKV17sPcoSKtpwKkhNQtubY9U6Km159vWhppH9Dd,4.73,4.73 TON Ref#GEYDANBZGQ======,50993974000001
2024-11-18 01:47:10,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBZGM======,50993965000003
2024-11-18 01:47:01,EQALh1yJZUhlegu9zIWD97VZFloJo4UkMCLkf7Y_mLjh2d_H,1.0,1 TON Ref#GEYDANBZGI======,50993965000001
2024-11-18 01:46:23,EQBut0kYDOaPhwQ8CXvuMquJ5dnaTVGD7bNeba50ISv3gHp0,1.0,1 TON Ref#GEYDANBYHA======,50993947000003
2024-11-18 01:45:40,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,5.0,5 TON Ref#GEYDANBYG4======,50993933000001
2024-11-18 01:44:20,EQCs4A4_UTX7mSDUjbxvo6qB3jZ5gPYmxncJdv9CHzcdj64M,1.0,1 TON Ref#GEYDANBYGQ======,50993904000001
2024-11-18 01:41:51,EQDXWXtgsJbVkD9Ue4SnM64d-C5XT4-qmuFq355HUUBLWFiJ,1.0,1 TON Ref#GEYDANBYGE======,50993848000001
2024-11-18 01:41:21,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBXHE======,50993833000003
2024-11-18 01:41:07,EQCrhdSptBXAGRcrjYl_PeCGyEfythDIveACPdhKz78VOozL,1.0,1 TON Ref#GEYDANBXG4======,50993831000001
2024-11-18 01:39:59,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBXGE======,50993804000003
2024-11-18 01:39:14,EQCG9ZBymovXCavbF4sFpuHYPzhySCdgqI55bzwsf6iu8iBJ,1.0,1 TON Ref#GEYDANBWHE======,50993790000001
2024-11-18 01:39:05,EQC1t7-XOt-F6vCqXJz8nxU4CBSX7ngOKRMo6rK518a1SfEF,5.0,5 TON Ref#GEYDANBWHA======,50993789000001
2024-11-18 01:39:00,EQDUvotF3TuNeFTyqFzvOfxPFKlpCUm4keBykPlGIW7l2r_4,1.0,1 TON Ref#GEYDANBWG4======,50993787000001
2024-11-18 01:38:54,EQCrhdSptBXAGRcrjYl_PeCGyEfythDIveACPdhKz78VOozL,1.0,1 TON Ref#GEYDANBWGY======,50993784000001
2024-11-18 01:38:25,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBWGU======,50993769000003
2024-11-18 01:37:43,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBWGQ======,50993754000003
2024-11-18 01:36:58,EQCrhdSptBXAGRcrjYl_PeCGyEfythDIveACPdhKz78VOozL,1.0,1 TON Ref#GEYDANBWGE======,50993741000001
2024-11-18 01:36:29,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBWGA======,50993727000003
2024-11-18 01:35:19,EQBj-dI2DQoS5DTEzw9OOu6LIuhGhVg5zq2FW_-Vv9nG-dIb,1.0,1 TON Ref#GEYDANBVHA======,50993702000003
2024-11-18 01:35:01,EQBQgs4JjEpXbYIpH4KjDbdrC-ybv1TrEzYtaGs7ZK348Zkw,1.0,1 TON Ref#GEYDANBVGY======,50993696000003
2024-11-18 01:34:45,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GEYDANBVGU======,50993693000001
2024-11-18 01:34:42,EQCrhdSptBXAGRcrjYl_PeCGyEfythDIveACPdhKz78VOozL,2.99,2.99 TON Ref#GEYDANBVGM======,50993691000001
2024-11-18 01:34:39,EQCs4A4_UTX7mSDUjbxvo6qB3jZ5gPYmxncJdv9CHzcdj64M,1.0,1 TON Ref#GEYDANBVGQ======,50993690000001
2024-11-18 01:34:21,EQBD1Y44GY9rBqcrgx1CFCQox2TAqFuX4VlvCM2bhn4YVu40,1.0,1 TON Ref#GEYDANBVGI======,50993681000003
2024-11-18 01:32:50,EQByib6gG8IY8SUPYxM86kqftDjfP6R4I8zi-0M3uMWKzgqv,1.0,1 TON Ref#GEYDANBUHA======,50993647000003
2024-11-18 01:31:49,EQC6eV2xyZVGnp9i4KnHgj-zkjKHoJTzL_1qZnXSoFUoRp1h,4.79,4.79 TON Ref#GEYDANBUGM======,50993626000001
2024-11-18 01:31:16,EQBG0Kz2rBRBW_YdYAykU9-a_JGdfrnENoS2SoyJvO2n5jCc,1.0,1 TON Ref#GEYDANBUGA======,50993610000003
2024-11-18 01:29:50,EQA6Aw87ONaX4V-_5GiJRfs8eGfUrNLFJ54AOwxbqryB04Ud,1.0,1 TON Ref#GEYDANBTGY======,50993580000001
2024-11-18 01:29:33,EQA10L5f4udm687ylOdY-CaMy6svwtBFLgoiQ38HpGOae9Hh,1.0,1 TON Ref#GEYDANBTGU======,50993573000001
2024-11-18 01:29:24,EQCZXR4x8SgAuTgAXrKdme7DOVmpm16DNsH5x4_rQMV6C8E9,3.61,3.61 TON Ref#GEYDANBTGM======,50993570000001
2024-11-18 01:28:55,EQByib6gG8IY8SUPYxM86kqftDjfP6R4I8zi-0M3uMWKzgqv,2.74,2.74 TON Ref#GEYDANBTGA======,50993556000003
2024-11-18 01:28:33,EQA10L5f4udm687ylOdY-CaMy6svwtBFLgoiQ38HpGOae9Hh,1.0,1 TON Ref#GEYDANBSGY======,50993550000001
2024-11-18 01:28:03,EQBr_QrU2lvZYf46hL6kHtTCUTvd_y7KC0W3dNXLlDkoz7j6,5.0,5 TON Ref#GEYDANBSGU======,50993535000003
2024-11-18 01:27:25,EQDkQF8ThVCEds11gal2SGWzCeCfUq9ostI6W1M6JZMaSXYd,2.99,2.99 TON Ref#GEYDANBSGQ======,50993527000001
2024-11-18 01:27:06,EQC1t7-XOt-F6vCqXJz8nxU4CBSX7ngOKRMo6rK518a1SfEF,5.0,5 TON Ref#GEYDANBSGI======,50993520000001
2024-11-18 01:26:13,EQBr_QrU2lvZYf46hL6kHtTCUTvd_y7KC0W3dNXLlDkoz7j6,1.0,1 TON Ref#GEYDANBRGU======,50993497000003
2024-11-18 01:25:24,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDANBRGM======,50993482000001
2024-11-18 01:25:12,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GEYDANBRGI======,50993477000001
2024-11-18 01:24:32,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDANBRGE======,50993463000001
2024-11-18 01:24:21,EQDCOxwr2N0g-42W-tbLWrg_WIeViVIOW1_R4Cl5wBy-J6jf,1.76,1.76 TON Ref#GEYDANBQHE======,50993458000001
2024-11-18 01:24:20,EQBr_QrU2lvZYf46hL6kHtTCUTvd_y7KC0W3dNXLlDkoz7j6,3.13,3.13 TON Ref#GEYDANBRGA======,50993454000003
2024-11-18 01:22:57,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDANBQG4======,50993430000001
2024-11-18 01:22:22,EQAbuS2EJ0mzjb9U9GDDv78lMdqj0RZHmi68RmyjeQZ-y45W,1.0,1 TON Ref#GEYDANBQGY======,50993416000001
2024-11-18 01:21:39,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDANBQGQ======,50993400000001
2024-11-18 01:20:17,EQC4oC8_OsiWURxHQBCpY9JXypskJ43ZtCRnfS1TI8jPXRvQ,2.93,2.93 TON Ref#GEYDANBQGI======,50993370000001
2024-11-18 01:19:49,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,5.0,5 TON Ref#GEYDANBQGE======,50993361000001
2024-11-18 01:19:46,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZZHE======,50993360000001
2024-11-18 01:19:27,EQDRNOoF6FUfg2MNKW6VS3eV4PIyui_uWiXIgO9hdm_4P-cO,5.0,5 TON Ref#GEYDAMZZG4======,50993350000001
2024-11-18 01:18:33,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GEYDAMZZGM======,50993333000001
2024-11-18 01:18:20,EQDw5glerWvId9osSDbu4RWdgu5WeMjo0DuP0xPXw-YRl-Fh,1.0,1 TON Ref#GEYDAMZZGI======,50993329000001
2024-11-18 01:18:15,EQAyePXvv_5F0opZCB65U6lunusMbKsqtcqA9y8dbzPxoTO7,1.0,1 TON Ref#GEYDAMZZGE======,50993326000001
2024-11-18 01:18:12,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZZGA======,50993325000001
2024-11-18 01:17:20,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GEYDAMZYHE======,50993305000001
2024-11-18 01:16:55,EQDCxjo3gC33uEz0sx3LpjJPbjVga1sQg7ymbKA-UcclxWvV,5.0,5 TON Ref#GEYDAMZYHA======,50993296000001
2024-11-18 01:16:32,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZYGY======,50993288000001
2024-11-18 01:15:09,EQC1t7-XOt-F6vCqXJz8nxU4CBSX7ngOKRMo6rK518a1SfEF,5.0,5 TON Ref#GEYDAMZYGI======,50993260000002
2024-11-18 01:15:09,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZYGE======,50993260000001
2024-11-18 01:14:39,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,5.0,5 TON Ref#GEYDAMZYGA======,50993251000001
2024-11-18 01:13:49,EQD4zrCRh4XPfzDGiMinsA_vbc13E9kpfcGBpqoYdu2K-opU,1.0,1 TON Ref#GEYDAMZXGU======,50993232000001
2024-11-18 01:13:25,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZXGM======,50993223000001
2024-11-18 01:12:31,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZXGA======,50993203000001
2024-11-18 01:11:54,EQD4zrCRh4XPfzDGiMinsA_vbc13E9kpfcGBpqoYdu2K-opU,3.68,3.68 TON Ref#GEYDAMZWG4======,50993189000001
2024-11-18 01:11:40,EQCS8_XLpq_yvxMIoLV2rGj6sd7O15hitG-Z15puV23Uj8mT,1.0,1 TON Ref#GEYDAMZWHA======,50993184000002
2024-11-18 01:11:38,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZWGY======,50993184000001
2024-11-18 01:10:11,EQCS8_XLpq_yvxMIoLV2rGj6sd7O15hitG-Z15puV23Uj8mT,1.0,1 TON Ref#GEYDAMZWGI======,50993153000001
2024-11-18 01:09:41,EQDtWkrOkeuzf2fW8EK47GHEVOcpQq5gXRPoAvByAQ5eXZLp,1.0,1 TON Ref#GEYDAMZVHE======,50993142000001
2024-11-18 01:09:35,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GEYDAMZWGE======,50993139000001
2024-11-18 01:09:09,EQAp28y8trqBGqTzuRHjWHaWfXkiZXbIBFimn0ri6oFQj6AD,5.0,5 TON Ref#GEYDAMZVHA======,50993130000001
2024-11-18 01:08:43,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZVG4======,50993120000001
2024-11-18 01:08:24,EQDw5glerWvId9osSDbu4RWdgu5WeMjo0DuP0xPXw-YRl-Fh,1.0,1 TON Ref#GEYDAMZVGY======,50993113000002
2024-11-18 01:08:24,EQD0MgmNJrVDhu0JnzN7Yd4ZR6FL0maY6GveDJMMJNP1JMDz,1.0,1 TON Ref#GEYDAMZVGU======,50993113000001
2024-11-18 01:07:59,EQAaSEfDI0vmg-6yzg0utrtOqn_Njw2XzcbHmbMSa4cs-fu7,1.0,1 TON Ref#GEYDAMZVGA======,50993104000001
2024-11-18 01:07:37,EQDw5glerWvId9osSDbu4RWdgu5WeMjo0DuP0xPXw-YRl-Fh,1.0,1 TON Ref#GEYDAMZVGI======,50993095000001
2024-11-18 01:07:26,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZVGE======,50993093000001
2024-11-18 01:06:12,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZUG4======,50993065000001
2024-11-18 01:06:07,EQAU9Bwt1aqjq65TEXLAQKfN9cm6s_vnMjVCPzejShIiKKrP,1.0,1 TON Ref#GEYDAMZUGY======,50993063000001
2024-11-18 01:05:21,EQAlH2530k1cYxEcNcobuc_FWNurHvSwGnLNJLgpu2MwT0AP,1.0,1 TON Ref#GEYDAMZUGU======,50993045000001
2024-11-18 01:04:36,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZUGE======,50993029000001
2024-11-18 01:03:09,EQBRVIvt1UAPSMK5r9FTr236zonk4bTfiN_HwG8ilqNHxFng,1.0,1 TON Ref#GEYDAMZTHE======,50992991000003
2024-11-18 01:02:50,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZTG4======,50992988000002
2024-11-18 01:02:51,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZTHA======,50992988000001
2024-11-18 01:02:21,EQDw5glerWvId9osSDbu4RWdgu5WeMjo0DuP0xPXw-YRl-Fh,1.0,1 TON Ref#GEYDAMZTGU======,50992981000001
2024-11-18 01:02:09,EQAwq4Ek8RJl3f7EExekAs8K7wkitZItMP-wn0EBbZ5cz59O,1.0,1 TON Ref#GEYDAMZTGQ======,50992976000001
2024-11-18 01:01:48,EQBDyZnjZX9IWEkNKt5eoRU82owX6NxArhQQs0yhysbz1mY2,1.0,1 TON Ref#GEYDAMZTGM======,50992963000003
2024-11-18 01:00:58,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZTGI======,50992948000001
2024-11-18 01:00:47,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,3.51,3.51 TON Ref#GEYDAMZSHA======,50992944000001
2024-11-18 01:00:51,EQBRVIvt1UAPSMK5r9FTr236zonk4bTfiN_HwG8ilqNHxFng,1.0,1 TON Ref#GEYDAMZTGE======,50992942000003
2024-11-18 01:00:31,EQBDyZnjZX9IWEkNKt5eoRU82owX6NxArhQQs0yhysbz1mY2,1.36,1.36 TON Ref#GEYDAMZSHE======,50992935000003
2024-11-18 00:59:41,EQBEn32ZMXI0pGvJemk6DcXAsbZ9a2kPbO9N3JSHChVa1di1,1.0,1 TON Ref#GEYDAMZSGU======,50992917000003
2024-11-18 00:58:53,EQBRVIvt1UAPSMK5r9FTr236zonk4bTfiN_HwG8ilqNHxFng,1.0,1 TON Ref#GEYDAMZSGE======,50992900000001
2024-11-18 00:58:07,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZRGY======,50992887000001
2024-11-18 00:58:04,EQD3AygjLv2-Hp_EsS1kDH-5I2lMDJWON5UKKwyUlEJvMB3P,1.0,1 TON Ref#GEYDAMZRGU======,50992886000001
2024-11-18 00:57:35,EQBRVIvt1UAPSMK5r9FTr236zonk4bTfiN_HwG8ilqNHxFng,2.8,2.8 TON Ref#GEYDAMZRGM======,50992871000003
2024-11-18 00:56:53,EQC1t7-XOt-F6vCqXJz8nxU4CBSX7ngOKRMo6rK518a1SfEF,5.0,5 TON Ref#GEYDAMZRGE======,50992859000001
2024-11-18 00:56:27,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,1.0,1 TON Ref#GEYDAMZRGA======,50992850000001
2024-11-18 00:55:37,EQDC4Sw8238SKVmaRIG8Yg-LgJ94RfT280aEK-_Bl_40slxJ,5.0,5 TON Ref#GEYDAMZQHA======,50992831000001
2024-11-18 00:55:08,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,5.0,5 TON Ref#GEYDAMZQGY======,50992820000001
2024-11-18 00:55:09,EQBqPh6H_wdalm9h-A-hRTVgYevKRQQtsF6jCzM7egXmaOGc,1.0,1 TON Ref#GEYDAMZQG4======,50992818000003
2024-11-18 00:53:59,EQD3AygjLv2-Hp_EsS1kDH-5I2lMDJWON5UKKwyUlEJvMB3P,1.0,1 TON Ref#GEYDAMZQGQ======,50992796000001
2024-11-18 00:53:18,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,1.0,1 TON Ref#GEYDAMZQGE======,50992781000001
2024-11-18 00:52:45,EQDw5glerWvId9osSDbu4RWdgu5WeMjo0DuP0xPXw-YRl-Fh,1.0,1 TON Ref#GEYDAMZQGA======,50992768000001
2024-11-18 00:51:51,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GEYDAMRZHE======,50992743000003
2024-11-18 00:51:21,EQCnI-7V5r5FeWRrvYQrN_zh-EkkAgUXxSZYM8Dc1W-VMpb-,1.0,1 TON Ref#GEYDAMRZHA======,50992736000001
2024-11-18 00:50:59,EQCjIcPxa0KQCErRd0MKkFP_7Y0iSjObcolD5hCCZe8WD6rE,1.0,1 TON Ref#GEYDAMRZGQ======,50992727000001
2024-11-18 00:50:34,EQCnI-7V5r5FeWRrvYQrN_zh-EkkAgUXxSZYM8Dc1W-VMpb-,1.0,1 TON Ref#GEYDAMRZGM======,50992719000001
2024-11-18 00:50:24,EQAXY23wBIplj8iYgwv_WzfK5wpjqAc9pcVCkqRsGBg37Emj,4.17,4.17 TON Ref#GEYDAMRZGI======,50992714000001
2024-11-18 00:50:08,EQCo6i4-XfCKGynpPrdL3YYgVBJzqO_wB3EmZNCz730q_AIM,1.0,1 TON Ref#GEYDAMRZGA======,50992710000001
2024-11-18 00:50:09,EQBzINWQyFKVyAAB37RK0TLbc683idJLyaZF2-7qyxmI5nP7,3.46,3.46 TON Ref#GEYDAMRYG4======,50992706000003
2024-11-18 00:49:51,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GEYDAMRYHA======,50992701000004
2024-11-18 00:49:51,EQBRzr6l5v2rpJT2ozHiUhTQgs90FairKaEkCj57dPtE9KD_,1.0,1 TON Ref#GEYDAMRYGY======,50992701000003
2024-11-18 00:49:44,EQD3AygjLv2-Hp_EsS1kDH-5I2lMDJWON5UKKwyUlEJvMB3P,1.0,1 TON Ref#GEYDAMRYGQ======,50992701000001
2024-11-18 00:48:30,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GEYDAMRXGY======,50992671000003
2024-11-18 00:48:19,EQDwfNWO_YqLT-NUsjDShRHir0uUwPoVbIhpgSbROCyRxPNM,4.88,4.88 TON Ref#GEYDAMRXGM======,50992670000001
2024-11-18 00:48:10,EQCngQ3P2TSDBM6o91K_pUjKR5AGv0-v2ELHD74faK5QBE5W,2.99,2.99 TON Ref#GEYDAMRXGE======,50992666000001
2024-11-18 00:48:09,EQBRzr6l5v2rpJT2ozHiUhTQgs90FairKaEkCj57dPtE9KD_,3.28,3.28 TON Ref#GEYDAMRXGI======,50992663000003
2024-11-18 00:47:58,EQDUvotF3TuNeFTyqFzvOfxPFKlpCUm4keBykPlGIW7l2r_4,1.0,1 TON Ref#GEYDAMRWHE======,50992662000001
2024-11-18 00:47:57,EQCcNUdzY80r0-1VedVvYMxkbwnBre35AWn5PGq5ezFGNATP,1.0,1 TON Ref#GEYDAMRWHA======,50992661000001
2024-11-18 00:46:48,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GEYDAMRWG4======,50992632000003
2024-11-18 00:46:07,EQDUvotF3TuNeFTyqFzvOfxPFKlpCUm4keBykPlGIW7l2r_4,1.0,1 TON Ref#GEYDAMRWGU======,50992620000001
2024-11-18 00:45:34,EQA500XiDCCeYM0mK2jjCgMOcDsXtq-wAxnZ5xo9U0dK5xy_,1.0,1 TON Ref#GEYDAMRWGQ======,50992610000001
2024-11-18 00:45:06,EQBvLlcJSByqpFDUR49f3BOL3vCN4p9a9GG0O2LwOv4WRMsQ,1.0,1 TON Ref#GEYDAMRWGA======,50992595000003
2024-11-18 00:44:56,EQAkZ9fwLHNOz_PG8oJ0vz9GjfWkkQkax6r5x5_hZwav7eUQ,1.0,1 TON Ref#GEYDAMRVHA======,50992594000002
2024-11-18 00:44:55,EQD3SaOMfHDRqd_nQEju0QlnBKQv80-u9_03rWrgiDG6H4Xt,1.0,1 TON Ref#GEYDAMRVHE======,50992594000001
2024-11-18 00:44:14,EQD5MOAtp0WCHftsCixtcOZbUnCr9gTYuOnbJTUuanEM5dMB,1.35,1.35 TON Ref#GEYDAMRVGU======,50992580000001
2024-11-18 00:43:58,EQDUvotF3TuNeFTyqFzvOfxPFKlpCUm4keBykPlGIW7l2r_4,3.3,3.3 TON Ref#GEYDAMRVGQ======,50992573000001
2024-11-18 00:43:29,EQAh0dnLO78Y5qSE8OCrkXmpoOES_Vsw_6uwyRFuoO1vze5-,4.89,4.89 TON Ref#GEYDAMRVGM======,50992564000001
2024-11-18 00:43:00,EQAdlJWmJwmQ2kmv8VCje9i1cePRpyZviFu6Bcn5PEsYXIJH,1.0,1 TON Ref#GEYDAMRUHE======,50992551000002
2024-11-18 00:43:00,EQAKDXYIute7p6-YNDFgJkUaiOKxeO_0U7oMVXMrkxEwm5Wl,1.0,1 TON Ref#GEYDAMRUHA======,50992551000001
2024-11-18 00:41:58,EQBky8Yn9_AgnIKS7-hFQgRc2BCTqfu6l1-00zrbnYzYyY6U,5.0,5 TON Ref#GEYDAMRUG4======,50992525000003
2024-11-18 00:41:48,EQA-_ts57Aba7cTs5gyaLCjQW0UCB3L3sMA4CeWowqjf6O3N,5.0,5 TON Ref#GEYDAMRUGY======,50992525000001
2024-11-18 00:41:23,EQCcNUdzY80r0-1VedVvYMxkbwnBre35AWn5PGq5ezFGNATP,3.02,3.02 TON Ref#GEYDAMRUGU======,50992518000001
2024-11-18 00:41:03,EQD1qeo8fxLML9Ijl36zJA8tuVkKpeRNWUVXIYpfoff1B9Au,1.0,1 TON Ref#GEYDAMRUGM======,50992510000001
2024-11-18 00:41:06,EQBQgs4JjEpXbYIpH4KjDbdrC-ybv1TrEzYtaGs7ZK348Zkw,1.0,1 TON Ref#GEYDAMRUGE======,50992508000003
2024-11-18 00:40:13,EQDA8IovGJUrT53AIyBsI26gA-ksUrtVvB1MYOcS0aE5S-aK,1.0,1 TON Ref#GEYDAMRUGA======,50992491000002
2024-11-18 00:40:13,EQAFq_gWPtKY3keINj1RdJSUWn5R1-v4fTpk6i6JoFlHQEPD,5.0,5 TON Ref#GEYDAMRTHE======,50992491000001
2024-11-18 00:40:03,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GEYDAMRTHA======,50992488000001
2024-11-18 00:39:51,EQA-_ts57Aba7cTs5gyaLCjQW0UCB3L3sMA4CeWowqjf6O3N,4.89,4.89 TON Ref#GEYDAMRTG4======,50992484000001
2024-11-18 00:37:40,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GEYDAMRSHE======,50992435000001
2024-11-18 00:37:13,EQAgiabU-j7R3E8mnsPdpTWK_-DVAOIsRlzZOUMGcU0ZNWK0,2.97,2.97 TON Ref#GEYDAMRSHA======,50992426000001
2024-11-18 00:36:43,EQD3SaOMfHDRqd_nQEju0QlnBKQv80-u9_03rWrgiDG6H4Xt,1.0,1 TON Ref#GEYDAMRSG4======,50992416000001
2024-11-18 00:36:41,EQC9qSRLuMYBcAvfE6fGCYlfWXRaG4Gh1blPetTt04MapDjl,5.0,5 TON Ref#GEYDAMRSGU======,50992414000001
2024-11-18 00:36:38,EQBwPmYqz2IxForAt8V5zLJkypCw3FQ_y8MHBAgk7Phzdb6-,5.0,5 TON Ref#GEYDAMRSGY======,50992410000003
2024-11-18 00:36:18,EQAh0dnLO78Y5qSE8OCrkXmpoOES_Vsw_6uwyRFuoO1vze5-,4.89,4.89 TON Ref#GEYDAMRSGM======,50992407000001
2024-11-18 00:35:46,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GEYDAMRSGE======,50992395000001
2024-11-18 00:35:30,EQD1qeo8fxLML9Ijl36zJA8tuVkKpeRNWUVXIYpfoff1B9Au,1.0,1 TON Ref#GEYDAMRRHA======,50992388000002
2024-11-18 00:35:27,EQD3SaOMfHDRqd_nQEju0QlnBKQv80-u9_03rWrgiDG6H4Xt,2.81,2.81 TON Ref#GEYDAMRRG4======,50992388000001
2024-11-18 00:35:34,EQBtRCkHCWPwk0Pdoc1uUHvtxpG99iTlxA1CeOnADZDPWNPL,2.64,2.64 TON Ref#GEYDAMRSGA======,50992387000003
2024-11-18 00:34:50,EQCpiCs9vwZ2rVz7t3fJZNLdHocQbAD82t9cZjb_8dntANmy,1.0,1 TON Ref#GEYDAMRRGA======,50992373000001
2024-11-18 00:33:46,EQBFXPKJkH69piJoET_9qMYUDgllvrH5lfKzgXl680rBLA9I,1.0,1 TON Ref#GEYDAMRQG4======,50992346000003
2024-11-18 00:33:43,EQBwPmYqz2IxForAt8V5zLJkypCw3FQ_y8MHBAgk7Phzdb6-,1.0,1 TON Ref#GEYDAMRQGY======,50992345000003
2024-11-18 00:33:30,EQA9TmpzJxfUIPu0z0WmDUF8cKrk7mMxbC7V2h4PR5pPcz6a,1.0,1 TON Ref#GEYDAMRQGE======,50992344000001
2024-11-18 00:33:29,EQBnZ-rIX96WGSc8f_Z1SS4mzvLwQp-OP6eqxp46DjNc9a6M,1.0,1 TON Ref#GEYDAMRQGM======,50992340000003
